CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
969.490.744-50,2024-03-09,19:56:18,2,Ana,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,4,119.96,,Cartão_Crédito
989.970.518-24,2024-03-10,09:06:47,2,Juliana,Carnes,Bovina,Rabo,29.99,39.99,3,119.97,,Cartão_Crédito
967.555.853-62,2024-03-14,09:38:20,11,Laura,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,1,59.99,,Dinheiro
193.539.915-24,2024-03-17,18:40:14,16,Carla,Hortifruti,Frutas,Cereja,24.99,29.99,3,89.97,,Dinheiro
223.434.840-49,2024-03-19,16:39:44,19,Laura,Hortifruti,Frutas,Amora,14.99,17.99,8,143.92,,Cartão_Débito
334.665.797-97,2024-03-22,16:06:56,5,Natália,Moda e Vestuário,Masculino,Calça Cargo,29.99,44.99,3,134.97,Desistência do cliente,Dinheiro
825.203.277-29,2024-03-30,14:26:35,19,Patrícia,Limpeza,Utensílios de Limpeza,Vassoura,12.0,18.0,9,162.0,Desconto recusado,Pix
691.192.488-49,2024-03-14,15:43:15,16,Clara,Moda e Vestuário,Feminino,Vestido Ciganinha,26.99,39.99,7,279.93,,Dinheiro
262.246.766-96,2024-03-09,10:39:06,15,Isabela,Iluminação,Lustres,Lustre,119.99,149.99,10,1499.9,,Dinheiro
219.206.745-74,2024-03-28,09:40:47,16,Alice,Padaria,Salgados,Coxinha de Frango,3.5,4.73,1,4.73,Pagamento não autorizado,Cartão_Débito
482.180.581-10,2024-03-30,10:27:41,12,Renata,Móveis,Guarda-roupas,Guarda-roupa,299.99,399.99,2,799.98,,Dinheiro
637.295.229-67,2024-03-17,14:26:35,3,Mariana,Carnes,Ovinos,Linguiça de Cordeiro,19.99,29.99,7,209.93,,Cartão_Crédito
485.251.806-33,2024-03-28,21:51:31,17,Daniela,Higiene,Shampoos,Condicionador,14.5,20.3,3,60.9,,Pix
606.845.517-85,2024-03-07,17:28:18,1,Patrícia,Bebidas,Alcoólicas,Vinho Tinto,25.0,32.5,3,97.5,,Pix
801.187.977-69,2024-03-31,16:52:18,15,Mariana,Carnes,Bovinos,Acém,29.9,43.35,8,346.8,,Pix
293.367.894-77,2024-03-18,16:54:50,12,Ana,Moda e Vestuário,Feminino,Regata Básica,9.99,14.99,10,149.9,Fraude,Pix
592.419.375-49,2024-03-08,15:27:19,19,Carla,Limpeza,Desinfetantes,Desinfetante,6.8,10.2,8,81.6,,Dinheiro
609.108.457-64,2024-03-25,19:40:58,2,Alice,Carnes,Bovina,Contrafilé,52.99,74.99,5,374.95,,Cartão_Crédito
834.244.617-47,2024-03-31,21:33:27,1,Olivia,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,5,999.95,,Pix
247.637.153-92,2024-03-04,19:40:22,6,Natália,Moda e Vestuário,Masculino,Cinto de Couro,12.99,19.99,1,19.99,,Pix
696.561.183-73,2024-03-03,16:29:27,3,Mariana,Carnes,Suína,Bisteca Suína,21.99,29.99,6,179.94,,Cartão_Débito
963.948.644-59,2024-03-06,16:13:51,5,Fernanda,Hortifruti,Frutas,Limão Siciliano,4.49,5.49,10,54.9,,Dinheiro
107.115.973-34,2024-03-09,11:44:37,18,Laura,Hortifruti,Frutas,Jaca,6.99,8.49,10,84.9,,Dinheiro
320.711.211-90,2024-03-14,16:50:09,4,Gabriela,Carnes,Bovina,Língua de Boi,24.99,34.99,7,244.93,,Dinheiro
175.815.370-95,2024-03-28,18:07:31,4,Olivia,Carnes,Aves,Coração de Frango,11.99,16.99,8,135.92,,Cartão_Crédito
638.856.781-24,2024-03-28,21:09:30,14,Mariana,Carnes,Aves,Sobrecoxa de Frango,12.8,18.56,9,167.04,,Cartão_Crédito
179.724.203-41,2024-03-21,21:23:24,12,Fernanda,Carnes,Aves,Peito de Codorna,29.99,39.99,3,119.97,,Pix
220.839.849-87,2024-03-11,09:57:47,16,Juliana,Esportes,Bicicletas,Bicicleta,399.99,499.99,5,2499.95,,Cartão_Crédito
110.652.957-11,2024-03-22,21:43:33,5,Patrícia,Padaria,Biscoitos,Biscoito,5.8,7.83,10,78.3,,Cartão_Crédito
892.985.157-47,2024-03-14,13:15:20,16,Isabela,Esportes,Bicicletas,Bicicleta,399.99,499.99,5,2499.95,,Dinheiro
547.913.348-70,2024-03-21,11:14:57,13,Juliana,Moda e Vestuário,Feminino,Vestido Midi,42.99,64.99,4,259.96,,Cartão_Crédito
381.996.794-88,2024-03-16,21:38:27,2,Helena,Esportes,Pranchas,Prancha de Surf,249.99,299.99,4,1199.96,,Cartão_Débito
823.702.740-62,2024-03-06,12:29:28,17,Fernanda,Hortifruti,Frutas,Laranja,2.0,2.6,8,20.8,Problemas técnicos,Cartão_Crédito
420.550.462-57,2024-03-15,09:59:53,7,Tatiana,Lazer,Piscinas,Piscina Inflável,79.99,99.99,7,699.93,,Cartão_Crédito
808.643.471-58,2024-03-08,14:20:26,20,Clara,Hortifruti,Frutas,Banana da Terra,3.99,4.99,4,19.96,,Dinheiro
877.548.150-19,2024-03-20,21:53:41,8,Sabrina,Carnes,Bovina,Costela,39.99,54.99,9,494.91,,Cartão_Crédito
479.459.838-95,2024-03-21,16:22:27,17,Helena,Limpeza,Detergentes,Detergente,3.2,4.8,7,33.6,,Cartão_Crédito
619.454.327-93,2024-03-06,16:44:24,13,Isabela,Moda e Vestuário,Masculino,Calça Cargo,29.99,44.99,4,179.96,,Cartão_Débito
993.711.466-50,2024-03-11,09:59:06,9,Fernanda,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,4,799.96,,Dinheiro
854.202.340-17,2024-03-13,16:58:40,6,Alice,Hortifruti,Frutas,Cereja Chilena,44.99,49.99,8,399.92,,Cartão_Crédito
901.614.875-49,2024-03-26,20:23:46,11,Gabriela,Carnes,Ovinos,Pernil de Cordeiro,59.99,74.99,7,524.93,,Dinheiro
816.393.414-39,2024-03-27,11:44:15,16,Mariana,Carnes,Bovina,Maminha,44.99,62.99,6,377.94,Estoque indisponível,Dinheiro
189.644.997-63,2024-03-01,14:58:55,17,Isabela,Moda e Vestuário,Feminino,Calça Jeans Skinny,29.99,49.99,4,199.96,,Cartão_Crédito
545.117.594-21,2024-03-25,08:11:44,5,Juliana,Moda e Vestuário,Feminino,Vestido Rodado,36.99,54.99,8,439.92,,Pix
112.337.190-79,2024-03-19,13:50:32,20,Alice,Carnes,Ovinos,Carré de Cordeiro,69.99,84.99,2,169.98,,Pix
228.367.153-48,2024-03-13,21:40:48,11,Renata,Padaria,Biscoitos,Biscoito,5.8,7.83,9,70.47,,Pix
253.363.501-12,2024-03-08,16:16:06,15,Isabela,Laticínios,Leites,Leite,2.5,3.38,3,10.14,Problemas técnicos,Pix
383.398.568-82,2024-03-01,17:51:37,18,Natália,Higiene,Sabonetes,Sabonete,2.3,3.22,1,3.22,,Cartão_Débito
131.328.647-71,2024-03-12,10:15:36,11,Beatriz,Moda e Vestuário,Masculino,Camisa Social,24.99,39.99,8,319.92,,Cartão_Débito
657.146.454-55,2024-03-13,18:39:39,8,Patrícia,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,99.99,129.99,10,1299.9,,Pix
434.913.834-23,2024-03-24,08:02:49,12,Fernanda,Carnes,Bovina,Fraldinha,31.99,44.99,4,179.96,,Pix
212.424.642-77,2024-03-23,14:28:43,14,Tatiana,Carnes,Aves,Peito de Frango,15.99,22.99,5,114.95,,Dinheiro
122.371.422-84,2024-03-15,14:34:21,19,Daniela,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,1,49.99,,Cartão_Débito
153.587.267-57,2024-03-07,19:23:18,16,Renata,Limpeza,Desinfetantes,Desinfetante,6.8,10.2,8,81.6,,Cartão_Crédito
907.654.157-68,2024-03-26,08:00:27,5,Tatiana,Hortifruti,Frutas,Figo,11.99,14.99,4,59.96,,Cartão_Débito
645.635.513-10,2024-03-02,17:15:33,17,Tatiana,Bebidas,Alcoólicas,Vinho Tinto,25.0,32.5,10,325.0,,Dinheiro
570.501.749-50,2024-03-07,15:10:25,9,Alice,Padaria,Bebidas Quentes,Café,5.0,6.75,5,33.75,,Cartão_Débito
571.831.931-27,2024-03-21,09:45:03,19,Olivia,Moda e Vestuário,Feminino,Vestido Blusê,32.99,49.99,6,299.94,,Cartão_Débito
879.671.236-33,2024-03-11,10:00:46,9,Natália,Carnes,Ovinos,Linguiça de Cordeiro,19.99,29.99,7,209.93,,Pix
506.162.398-78,2024-03-03,15:55:20,10,Beatriz,Sobremesas,Chocolates,Chocolate,7.5,10.5,8,84.0,,Cartão_Débito
538.551.220-54,2024-03-11,15:34:07,17,Beatriz,Moda e Vestuário,Feminino,Vestido Floral,39.99,59.99,5,299.95,,Pix
616.738.806-59,2024-03-03,13:32:31,6,Clara,Moda e Vestuário,Feminino,Vestido Rodado,36.99,54.99,9,494.91,,Cartão_Débito
948.246.904-82,2024-03-25,19:47:12,1,Isabela,Hortifruti,Frutas,Pêssego,5.49,6.99,4,27.96,,Dinheiro
256.144.711-60,2024-03-27,12:32:07,20,Juliana,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,5,99.95,,Cartão_Crédito
721.260.640-42,2024-03-21,08:07:07,19,Isabela,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,79.99,99.99,2,199.98,,Cartão_Débito
269.692.184-74,2024-03-26,17:49:00,12,Fernanda,Móveis,Puffs,Puff,29.99,39.99,10,399.9,,Pix
302.220.128-49,2024-03-08,12:33:36,18,Mariana,Celulares,Smartphones,Smartphone,1799.99,2249.99,10,22499.9,Estoque indisponível,Cartão_Crédito
903.958.671-96,2024-03-19,16:45:39,10,Fernanda,Moda e Vestuário,Feminino,Saia Lápis,22.99,34.99,1,34.99,,Dinheiro
708.150.829-20,2024-03-31,10:21:04,4,Tatiana,Carnes,Ovinos,Cordeiro Desossado,79.99,94.99,8,759.92,,Cartão_Débito
987.285.249-77,2024-03-25,10:59:35,11,Daniela,Moda e Vestuário,Masculino,Tênis Esportivo,44.99,69.99,2,139.98,,Dinheiro
821.470.801-68,2024-03-09,08:58:51,12,Alice,Esportes,Raquetes,Raquete de Tênis,39.99,49.99,6,299.94,,Dinheiro
552.750.155-20,2024-03-25,13:51:28,17,Olivia,Tecnologia,Relógios Inteligentes,Smartwatch,119.99,149.99,8,1199.92,,Dinheiro
622.132.519-69,2024-03-08,16:48:56,5,Isabela,Hortifruti,Frutas,Mamão,5.5,7.15,6,42.9,,Dinheiro
590.336.915-14,2024-03-20,08:06:15,2,Isabela,Móveis,Sofás,Sofá de Couro,499.99,599.99,9,5399.91,,Dinheiro
243.349.736-70,2024-03-18,15:48:36,7,Natália,Carnes,Ovinos,Contrafilé de Cordeiro,54.99,69.99,6,419.94,,Cartão_Débito
682.973.119-48,2024-03-10,20:46:27,10,Carla,Sobremesas,Chocolates,Chocolate,7.5,10.5,3,31.5,Problemas técnicos,Cartão_Crédito
962.127.732-52,2024-03-06,09:52:05,11,Helena,Moda e Vestuário,Feminino,Vestido de Festa,69.99,99.99,8,799.92,,Dinheiro
405.678.817-44,2024-03-08,11:53:14,11,Ana,Hortifruti,Frutas,Manga,4.49,5.99,6,35.94,,Cartão_Débito
145.912.542-95,2024-03-10,11:11:05,19,Natália,Carnes,Bovina,Rabo,29.99,39.99,1,39.99,,Dinheiro
767.671.716-20,2024-03-12,13:54:23,16,Gabriela,Moda e Vestuário,Masculino,Terno Slim,99.99,149.99,3,449.97,,Pix
281.112.450-21,2024-03-10,09:36:52,4,Patrícia,Carnes,Suína,Linguiça Toscana,24.99,34.99,4,139.96,,Cartão_Débito
885.709.584-53,2024-03-04,16:15:37,5,Isabela,Carnes,Ovinos,Linguiça de Cordeiro,19.99,29.99,7,209.93,,Pix
412.288.667-96,2024-03-15,14:17:27,13,Tatiana,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,69.99,89.99,6,539.94,,Pix
986.113.819-48,2024-03-17,11:08:50,11,Gabriela,Decoração,Vasos,Vaso de Plantas,14.99,19.99,3,59.97,,Dinheiro
659.534.314-10,2024-03-28,14:49:03,19,Isabela,Carnes,Aves,Codorna Inteira,39.99,54.99,7,384.93,,Dinheiro
680.431.382-37,2024-03-22,17:23:11,12,Gabriela,Hortifruti,Frutas,Cereja,24.99,29.99,1,29.99,Desconto recusado,Dinheiro
343.558.404-65,2024-03-07,09:49:15,19,Isabela,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,5,999.95,,Cartão_Crédito
411.315.343-28,2024-03-24,15:13:53,9,Renata,Esportes,Bolas,Bola de Futebol,14.99,19.99,6,119.94,,Cartão_Débito
973.439.312-12,2024-03-08,20:33:39,10,Ana,Moda e Vestuário,Feminino,Vestido Ciganinha,26.99,39.99,2,79.98,,Cartão_Débito
384.726.878-42,2024-03-05,11:13:03,2,Patrícia,Moda e Vestuário,Masculino,Calça Jogger,26.99,39.99,8,319.92,,Pix
594.140.563-53,2024-03-01,10:45:33,17,Alice,Hortifruti,Frutas,Graviola,9.49,11.99,3,35.97,Problemas de entrega,Cartão_Débito
281.523.112-19,2024-03-06,20:14:13,7,Gabriela,Móveis,Guarda-roupas,Guarda-roupa,299.99,399.99,6,2399.94,Problemas técnicos,Pix
650.626.591-56,2024-03-12,08:35:58,11,Beatriz,Carnes,Bovina,Bife de Alcatra,47.99,64.99,1,64.99,,Dinheiro
612.352.757-23,2024-03-12,08:57:54,12,Tatiana,Hortifruti,Frutas,Cereja,24.99,29.99,1,29.99,,Dinheiro
456.392.591-58,2024-03-22,18:24:05,3,Alice,Decoração,Relógios,Relógio de Parede,19.99,29.99,5,149.95,,Cartão_Crédito
512.636.567-41,2024-03-10,17:55:26,16,Tatiana,Carnes,Aves,Coxa de Frango,17.99,24.99,1,24.99,,Dinheiro
579.341.357-30,2024-03-01,11:28:18,16,Laura,Tecnologia,Acessórios,Cabo HDMI,7.99,9.99,10,99.9,,Dinheiro
403.794.636-21,2024-03-27,10:03:50,5,Juliana,Moda e Vestuário,Feminino,Saia Lápis,22.99,34.99,10,349.9,,Dinheiro
508.430.974-53,2024-03-09,08:21:27,4,Tatiana,Carnes,Suína,Lombo Suíno,31.99,44.99,10,449.9,,Cartão_Crédito
400.391.791-73,2024-03-08,09:05:39,2,Olivia,Hortifruti,Legumes,Cenoura,1.79,2.33,4,9.32,,Cartão_Débito
349.139.859-44,2024-03-07,09:18:58,12,Laura,Eletroeletrônicos,Computadores,Notebook,3499.99,4199.99,2,8399.98,,Dinheiro
486.686.602-17,2024-03-11,09:57:36,12,Carla,Padaria,Bolos,Bolo de Chocolate,18.0,24.3,4,97.2,Estoque indisponível,Dinheiro
937.986.490-16,2024-03-21,08:28:22,8,Daniela,Hortifruti,Frutas,Laranja,2.0,2.6,6,15.6,,Cartão_Crédito
918.945.399-73,2024-03-03,09:03:46,17,Helena,Moda e Vestuário,Masculino,Terno Slim,99.99,149.99,7,1049.93,,Cartão_Débito
567.350.494-79,2024-03-07,16:49:43,7,Renata,Carnes,Aves,Linguiça de Frango,13.99,19.99,2,39.98,Estoque indisponível,Dinheiro
296.644.217-21,2024-03-07,15:32:49,12,Olivia,Carnes,Bovina,Maminha,44.99,62.99,6,377.94,,Cartão_Débito
349.617.246-81,2024-03-15,09:31:00,19,Juliana,Moda e Vestuário,Feminino,Cardigan de Lã,29.99,44.99,10,449.9,,Pix
999.553.857-19,2024-03-21,10:47:51,19,Beatriz,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,10,99.9,,Pix
523.442.565-46,2024-03-07,18:50:46,9,Helena,Moda e Vestuário,Masculino,Calça Jogger,26.99,39.99,1,39.99,,Cartão_Débito
310.696.650-18,2024-03-22,08:59:30,17,Mariana,Hortifruti,Legumes,Pimentão,3.99,5.19,3,15.57,,Cartão_Débito
411.315.343-28,2024-03-02,16:00:48,4,Carla,Carnes,Suína,Barriga de Porco,21.99,29.99,3,89.97,,Cartão_Crédito
474.509.578-56,2024-03-07,14:19:43,13,Márcia,Eletrodomésticos,Ventiladores,Ventilador de Mesa,49.99,69.99,4,279.96,,Cartão_Crédito
825.438.618-82,2024-03-19,16:18:44,1,Renata,Hortifruti,Frutas,Ameixa,6.99,8.99,2,17.98,,Pix
767.689.778-77,2024-03-06,16:39:30,3,Márcia,Moda e Vestuário,Feminino,Calça Jeans Skinny,29.99,49.99,5,249.95,,Cartão_Crédito
167.140.250-36,2024-03-18,13:58:51,15,Gabriela,Laticínios,Iogurtes,Iogurte,3.8,5.13,3,15.39,,Pix
103.137.685-47,2024-03-23,08:38:57,7,Beatriz,Moda e Vestuário,Masculino,Blazer Casual,49.99,74.99,6,449.94,,Pix
428.171.207-23,2024-03-20,15:03:42,1,Natália,Padaria,Salgados,Coxinha de Frango,3.5,4.73,5,23.65,,Pix
808.458.201-62,2024-03-03,18:53:44,6,Sabrina,Higiene,Sabonetes,Sabonete,2.3,3.22,4,12.88,Desconto recusado,Cartão_Débito
150.623.635-80,2024-03-13,10:49:37,6,Mariana,Hortifruti,Frutas,Limão,3.5,4.55,7,31.85,,Cartão_Débito
336.844.691-70,2024-03-30,18:06:29,1,Carla,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,7,36.75,,Dinheiro
359.719.557-45,2024-03-04,20:04:15,8,Gabriela,Hortifruti,Frutas,Cereja Americana,49.99,54.99,5,274.95,Problemas de entrega,Pix
822.515.554-64,2024-03-29,12:58:28,11,Carla,Carnes,Bovina,Contrafilé,52.99,74.99,8,599.92,,Dinheiro
475.314.448-25,2024-03-26,08:15:21,14,Patrícia,Laticínios,Iogurtes,Iogurte,3.8,5.13,2,10.26,,Pix
855.619.966-84,2024-03-08,12:45:15,19,Daniela,Padaria,Bebidas Quentes,Café,5.0,6.75,10,67.5,,Dinheiro
503.333.366-64,2024-03-11,10:10:34,9,Sabrina,Bebidas,Águas,Água Mineral,1.5,1.95,6,11.7,,Dinheiro
617.865.754-44,2024-03-31,12:41:02,8,Carla,Carnes,Bovina,Músculo,24.99,34.99,2,69.98,,Dinheiro
242.649.712-81,2024-03-22,13:41:09,8,Clara,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,3,239.97,,Cartão_Crédito
755.562.390-99,2024-03-05,15:57:14,3,Laura,Moda e Vestuário,Masculino,Sapato Social,49.99,79.99,1,79.99,,Cartão_Débito
572.209.361-21,2024-03-27,16:31:33,13,Fernanda,Padaria,Pães,Pão Integral,4.5,6.08,1,6.08,,Cartão_Débito
723.392.596-94,2024-03-11,13:31:03,12,Márcia,Sobremesas,Sorvetes,Sorvete,12.0,16.8,8,134.4,,Dinheiro
637.295.229-67,2024-03-12,15:57:03,1,Fernanda,Padaria,Bolos,Bolo de Cenoura,16.0,21.6,3,64.8,,Dinheiro
730.840.979-92,2024-03-29,19:10:17,20,Natália,Carnes,Aves,Coxa de Peru,29.99,39.99,3,119.97,,Cartão_Débito
290.849.859-38,2024-03-09,21:02:42,7,Helena,Bebidas,Alcoólicas,Cerveja,5.9,7.67,2,15.34,,Cartão_Crédito
487.828.380-10,2024-03-12,16:03:13,10,Isabela,Hortifruti,Frutas,Cereja do Rio Grande,34.99,39.99,2,79.98,,Dinheiro
667.255.563-36,2024-03-23,08:25:30,19,Natália,Padaria,Salgados,Coxinha de Frango,3.5,4.73,10,47.3,,Cartão_Débito
