CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
223.597.128-67,2023-05-03,15:47:33,1,Fernanda,Hortifruti,Legumes,Cenoura,1.79,2.33,8,18.64,,Cartão_Crédito
627.317.806-47,2023-05-15,10:20:45,6,Tatiana,Laticínios,Leites,Leite,2.5,3.38,1,3.38,,Dinheiro
133.272.939-15,2023-05-19,10:30:26,3,Ana,Carnes,Bovina,Carne de Hambúrguer,21.99,29.99,6,179.94,,Cartão_Crédito
910.439.933-65,2023-05-05,12:50:27,3,Patrícia,Carnes,Ovinos,Carré de Cordeiro,69.99,84.99,7,594.93,,Cartão_Crédito
185.657.960-27,2023-05-04,19:53:35,19,Olivia,Padaria,Bolos,Torta de Morango,22.0,29.7,6,178.2,,Cartão_Débito
885.608.808-12,2023-05-02,13:15:52,15,Laura,Moda e Vestuário,Feminino,Vestido Floral,39.99,59.99,7,419.93,,Cartão_Crédito
146.635.950-10,2023-05-02,19:33:08,12,Sabrina,Limpeza,Sabão em Pó,Amaciante de Roupas,9.7,14.55,9,130.95,,Dinheiro
958.598.132-10,2023-05-19,18:24:37,20,Juliana,Moda e Vestuário,Feminino,Vestido Longo,54.99,79.99,10,799.9,,Cartão_Crédito
132.879.554-26,2023-05-13,19:19:04,3,Clara,Hortifruti,Frutas,Uva Verde,7.49,9.99,10,99.9,,Pix
274.732.766-55,2023-05-22,13:16:34,13,Clara,Bebidas,Alcoólicas,Vinho Tinto,25.0,32.5,10,325.0,,Cartão_Crédito
632.457.829-89,2023-05-11,21:02:35,20,Gabriela,Moda e Vestuário,Masculino,Jaqueta de Couro,89.99,129.99,3,389.97,,Pix
132.879.554-26,2023-05-19,20:41:33,1,Clara,Hortifruti,Frutas,Cereja Argentina,29.99,34.99,6,209.94,,Cartão_Crédito
942.560.685-78,2023-05-03,11:43:31,7,Clara,Moda e Vestuário,Masculino,Blazer Casual,49.99,74.99,1,74.99,,Cartão_Crédito
437.461.372-49,2023-05-29,19:57:50,19,Gabriela,Hortifruti,Legumes,Batata,2.99,3.89,3,11.67,,Dinheiro
102.620.943-56,2023-05-17,10:40:32,3,Mariana,Carnes,Ovinos,Paleta de Cordeiro,74.99,89.99,3,269.97,,Cartão_Crédito
861.245.158-45,2023-05-15,08:11:00,17,Daniela,Hortifruti,Frutas,Limão Taiti,1.99,2.99,7,20.93,,Pix
949.448.971-21,2023-05-17,15:38:18,14,Sabrina,Padaria,Pães,Pão Francês,3.0,4.05,5,20.25,,Cartão_Crédito
169.259.362-24,2023-05-31,17:10:47,6,Daniela,Higiene,Desodorantes,Desodorante,8.8,12.32,9,110.88,,Cartão_Crédito
172.148.594-71,2023-05-26,08:24:57,13,Renata,Higiene,Shampoos,Condicionador,14.5,20.3,6,121.8,,Dinheiro
303.210.829-42,2023-05-02,17:39:05,13,Mariana,Moda e Vestuário,Feminino,Vestido Bandagem,36.99,54.99,7,384.93,,Pix
795.542.989-14,2023-05-09,15:05:12,17,Tatiana,Carnes,Bovina,Rabo,29.99,39.99,2,79.98,,Pix
437.461.372-49,2023-05-16,15:48:09,10,Clara,Carnes,Aves,Peito de Frango,15.5,22.47,8,179.76,,Dinheiro
156.891.542-24,2023-05-24,16:37:56,10,Carla,Esportes,Luvas,Luvas de Boxe,29.99,39.99,3,119.97,,Cartão_Débito
668.789.511-69,2023-05-27,09:58:30,10,Natália,Lazer,Cadeiras de Praia,Cadeira de Praia,19.99,29.99,2,59.98,,Cartão_Débito
809.646.137-36,2023-05-12,09:49:21,5,Isabela,Carnes,Bovina,Costela,39.99,54.99,1,54.99,,Dinheiro
752.190.289-24,2023-05-25,10:20:16,11,Ana,Moda e Vestuário,Masculino,Suéter de Tricô,36.99,54.99,3,164.97,,Cartão_Crédito
937.547.126-24,2023-05-25,09:38:32,11,Gabriela,Hortifruti,Frutas,Uva Verde,7.49,9.99,4,39.96,,Cartão_Crédito
832.739.663-30,2023-05-03,17:33:17,12,Ana,Iluminação,Abajures,Abajur,39.99,49.99,5,249.95,,Cartão_Débito
115.256.578-45,2023-05-02,15:46:38,1,Clara,Carnes,Ovinos,Cordeiro Desossado,79.99,94.99,2,189.98,,Cartão_Crédito
962.254.795-98,2023-05-18,10:11:24,9,Renata,Carnes,Bovina,Coxão Duro,34.99,49.99,6,299.94,,Dinheiro
981.857.625-47,2023-05-19,13:16:04,8,Daniela,Limpeza,Sabão em Pó,Amaciante de Roupas,9.7,14.55,7,101.85,,Pix
866.531.435-91,2023-05-29,14:32:22,1,Renata,Moda e Vestuário,Masculino,Cinto de Couro,12.99,19.99,5,99.95,,Cartão_Crédito
870.421.715-94,2023-05-28,19:40:31,15,Daniela,Carnes,Suína,Rabo de Porco,17.99,24.99,4,99.96,,Cartão_Débito
135.126.883-59,2023-05-26,16:17:29,15,Natália,Carnes,Suína,Rabo de Porco,17.99,24.99,7,174.93,,Dinheiro
848.355.706-24,2023-05-25,15:25:20,3,Laura,Padaria,Bolos,Bolo de Chocolate,18.0,24.3,1,24.3,,Pix
618.421.368-70,2023-05-04,16:37:46,3,Márcia,Carnes,Bovina,Rabo,29.99,39.99,2,79.98,,Pix
568.694.203-16,2023-05-27,14:43:47,18,Beatriz,Carnes,Suína,Pernil,29.99,39.99,7,279.93,,Dinheiro
736.727.195-68,2023-05-25,19:27:47,15,Isabela,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,2,399.98,,Pix
930.752.345-94,2023-05-24,18:31:35,11,Renata,Higiene,Shampoos,Condicionador,14.5,20.3,5,101.5,,Pix
735.991.508-82,2023-05-15,11:52:06,9,Gabriela,Tecnologia,Periféricos,Teclado sem Fio,14.99,19.99,9,179.91,,Pix
640.343.734-73,2023-05-07,11:32:20,5,Fernanda,Hortifruti,Frutas,Pêssego,5.49,6.99,5,34.95,,Dinheiro
670.546.785-92,2023-05-15,20:40:48,4,Fernanda,Limpeza,Detergentes,Lava-louças,4.8,7.2,5,36.0,,Dinheiro
564.102.753-92,2023-05-19,14:09:46,1,Carla,Moda e Vestuário,Masculino,Camisa Polo,22.99,34.99,3,104.97,,Dinheiro
358.799.839-64,2023-05-25,19:03:09,9,Alice,Moda e Vestuário,Feminino,Vestido Longo,54.99,79.99,5,399.95,,Dinheiro
474.983.914-48,2023-05-06,09:29:02,18,Clara,Hortifruti,Frutas,Manga,4.49,5.99,7,41.93,,Dinheiro
353.216.109-25,2023-05-20,11:01:20,7,Olivia,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,5,299.95,,Cartão_Crédito
560.723.840-44,2023-05-19,17:07:49,10,Helena,Carnes,Suína,Orelha de Porco,9.99,14.99,7,104.93,,Dinheiro
526.752.885-11,2023-05-23,12:31:47,18,Mariana,Laticínios,Leites,Leite,2.5,3.38,7,23.66,,Dinheiro
770.758.298-92,2023-05-10,09:05:19,19,Carla,Hortifruti,Frutas,Figo,11.99,14.99,1,14.99,,Cartão_Crédito
739.545.662-14,2023-05-25,17:11:43,18,Tatiana,Bebidas,Não Alcoólicas,Refrigerante,4.5,5.85,5,29.25,,Cartão_Débito
637.337.483-63,2023-05-19,20:50:27,16,Helena,Móveis,Mesas,Escrivaninha,99.99,129.99,4,519.96,,Pix
337.669.942-24,2023-05-24,20:35:48,18,Beatriz,Carnes,Bovina,Cupim,39.99,54.99,6,329.94,,Cartão_Débito
730.778.235-37,2023-05-23,12:18:45,12,Renata,Moda e Vestuário,Feminino,Sandália Rasteira,26.99,39.99,10,399.9,,Cartão_Débito
957.724.697-43,2023-05-18,09:14:26,5,Sabrina,Hortifruti,Frutas,Mamão Papaia,3.79,4.99,8,39.92,,Cartão_Crédito
910.483.587-25,2023-05-10,14:23:16,13,Gabriela,Carnes,Bovina,Rabo de Boi,17.99,24.99,8,199.92,,Pix
339.453.168-19,2023-05-30,10:04:58,17,Juliana,Padaria,Bolos,Bolo de Cenoura,16.0,21.6,10,216.0,,Cartão_Débito
359.749.677-39,2023-05-17,19:09:46,14,Carla,Carnes,Suína,Linguiça Toscana,24.99,34.99,3,104.97,,Cartão_Débito
850.753.286-35,2023-05-26,17:06:28,3,Isabela,Hortifruti,Frutas,Caju,5.49,6.99,1,6.99,,Cartão_Crédito
382.316.811-90,2023-05-20,14:19:35,16,Helena,Carnes,Aves,Salsicha de Frango,9.99,14.99,5,74.95,,Dinheiro
564.530.950-44,2023-05-03,12:10:25,4,Márcia,Carnes,Aves,Coxa de Frango,17.99,24.99,1,24.99,,Dinheiro
910.732.498-56,2023-05-10,18:13:27,17,Isabela,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,99.99,129.99,3,389.97,,Cartão_Débito
678.389.952-66,2023-05-04,20:49:26,2,Márcia,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,1,19.99,,Cartão_Crédito
344.506.328-73,2023-05-03,18:38:24,14,Alice,Moda e Vestuário,Masculino,Camisa Polo,22.99,34.99,9,314.91,,Cartão_Crédito
744.838.649-68,2023-05-14,19:47:57,14,Márcia,Hortifruti,Frutas,Nectarina,7.99,9.99,3,29.97,,Cartão_Débito
902.203.407-45,2023-05-12,19:12:26,18,Daniela,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,2,99.98,,Cartão_Crédito
325.615.174-77,2023-05-08,11:09:35,3,Daniela,Lazer,Piscinas,Piscina Inflável,79.99,99.99,3,299.97,,Cartão_Débito
425.643.535-61,2023-05-05,19:18:57,17,Gabriela,Hortifruti,Frutas,Carambola,5.99,7.49,10,74.9,,Pix
278.435.417-31,2023-05-04,19:24:29,20,Tatiana,Eletrodomésticos,Ferro de Passar,Ferro de Passar,39.99,49.99,1,49.99,,Dinheiro
352.713.202-62,2023-05-04,16:22:27,1,Mariana,Carnes,Ovinos,Linguiça de Cordeiro,19.99,29.99,9,269.91,,Pix
550.946.959-38,2023-05-26,20:25:11,2,Alice,Carnes,Bovina,Coxão Duro,34.99,49.99,10,499.9,,Pix
919.393.954-40,2023-05-21,18:00:06,12,Carla,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,10,52.5,,Cartão_Crédito
542.531.972-19,2023-05-01,18:24:09,12,Juliana,Padaria,Biscoitos,Rosquinhas,3.9,5.27,10,52.7,,Dinheiro
989.717.123-76,2023-05-01,12:04:41,9,Helena,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,5,199.95,,Cartão_Crédito
656.325.376-55,2023-05-26,17:29:02,14,Isabela,Carnes,Suína,Lombo Suíno,31.99,44.99,4,179.96,,Pix
622.431.205-60,2023-05-27,16:10:16,9,Mariana,Eletrodomésticos,Ferro de Passar,Ferro de Passar,39.99,49.99,2,99.98,,Pix
834.405.109-98,2023-05-29,10:55:29,17,Mariana,Carnes,Bovina,Coxão Mole,42.99,59.99,1,59.99,,Cartão_Débito
824.806.635-26,2023-05-16,09:39:35,1,Laura,Moda e Vestuário,Masculino,Terno Slim,99.99,149.99,2,299.98,,Pix
590.589.324-76,2023-05-09,20:03:14,8,Patrícia,Moda e Vestuário,Feminino,Vestido Longo,54.99,79.99,10,799.9,,Pix
807.956.254-16,2023-05-16,12:54:12,1,Daniela,Bebidas,Alcoólicas,Vinho Tinto,25.0,32.5,8,260.0,,Cartão_Crédito
856.733.509-99,2023-05-19,16:11:00,6,Ana,Padaria,Pães,Pão Integral,4.5,6.08,6,36.48,,Dinheiro
996.958.923-95,2023-05-20,13:33:05,11,Carla,Padaria,Bolos,Bolo de Cenoura,16.0,21.6,8,172.8,,Pix
