CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
146.737.371-31,2023-04-12,08:21:10,18,Clara,Hortifruti,Frutas,Abacate,7.0,9.1,2,18.2,,Cartão_Crédito
478.233.825-25,2023-04-28,13:44:17,17,Juliana,Hortifruti,Frutas,Pitanga,16.99,19.99,10,199.9,,Pix
717.844.382-36,2023-04-13,18:48:33,6,Alice,Hortifruti,Legumes,Cebola,2.29,2.98,10,29.8,,Dinheiro
699.996.150-59,2023-04-17,15:25:01,20,Isabela,Carnes,Suína,Barriga de Porco,21.99,29.99,3,89.97,,Pix
438.996.140-33,2023-04-01,18:59:04,19,Helena,Snacks,Salgadinhos,Pipoca,2.0,2.9,6,17.4,,Dinheiro
612.885.945-45,2023-04-30,20:36:43,12,Beatriz,Carnes,Bovinos,Acém,29.9,43.35,2,86.7,,Dinheiro
402.212.479-67,2023-04-04,14:28:16,19,Beatriz,Decoração,Tapetes,Tapete,59.99,79.99,10,799.9,,Cartão_Débito
935.639.638-87,2023-04-17,16:28:36,18,Ana,Moda e Vestuário,Masculino,Sapato Social,49.99,79.99,3,239.97,Desconto recusado,Cartão_Crédito
491.411.429-69,2023-04-01,08:56:16,14,Patrícia,Carnes,Suína,Lombo Suíno,31.99,44.99,1,44.99,,Cartão_Crédito
386.440.235-83,2023-04-07,09:40:11,6,Gabriela,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,2,59.98,,Dinheiro
647.329.510-38,2023-04-04,11:30:58,2,Isabela,Carnes,Aves,Sobrecoxa de Frango,21.99,29.99,10,299.9,,Dinheiro
806.432.409-14,2023-04-17,14:02:51,5,Márcia,Hortifruti,Legumes,Batata,2.99,3.89,6,23.34,,Cartão_Crédito
637.721.601-77,2023-04-22,08:26:19,13,Isabela,Padaria,Biscoitos,Biscoito,5.8,7.83,1,7.83,,Cartão_Débito
515.261.937-72,2023-04-09,20:47:12,13,Daniela,Hortifruti,Frutas,Kiwi,5.0,6.5,3,19.5,,Cartão_Débito
208.842.835-85,2023-04-03,15:48:02,10,Márcia,Moda e Vestuário,Masculino,Jaqueta de Couro,89.99,129.99,9,1169.91,Problemas técnicos,Pix
629.685.806-77,2023-04-04,11:41:56,12,Márcia,Carnes,Aves,Linguiça de Peru,13.99,19.99,7,139.93,,Cartão_Crédito
633.869.941-62,2023-04-05,18:43:43,18,Mariana,Hortifruti,Frutas,Banana Nanica,1.99,2.99,3,8.97,,Pix
396.465.582-60,2023-04-11,20:07:11,6,Tatiana,Móveis,Mesas,Mesa de Jantar,249.99,299.99,2,599.98,,Cartão_Débito
948.467.908-41,2023-04-25,19:59:09,16,Helena,Lazer,Brinquedos,Cama Elástica,149.99,199.99,5,999.95,,Cartão_Crédito
298.489.227-38,2023-04-10,16:43:41,15,Ana,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,6,179.94,,Dinheiro
360.310.938-28,2023-04-23,08:49:10,6,Ana,Hortifruti,Frutas,Tangerina,2.49,3.49,8,27.92,,Cartão_Crédito
865.423.354-74,2023-04-18,14:04:08,1,Gabriela,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,3,239.97,,Pix
156.564.415-66,2023-04-06,13:55:32,8,Alice,Moda e Vestuário,Feminino,Vestido Rodado,36.99,54.99,5,274.95,Fraude,Dinheiro
484.173.627-43,2023-04-25,12:18:53,1,Helena,Hortifruti,Frutas,Romã,7.99,9.99,4,39.96,,Dinheiro
354.774.722-65,2023-04-01,21:39:34,17,Márcia,Hortifruti,Frutas,Amora,14.99,17.99,4,71.96,,Cartão_Crédito
384.304.622-98,2023-04-20,13:25:18,7,Ana,Eletrodomésticos,Liquidificadores,Liquidificador,59.99,79.99,4,319.96,,Cartão_Débito
720.514.162-21,2023-04-19,16:38:03,4,Márcia,Hortifruti,Frutas,Carambola,5.99,7.49,5,37.45,,Dinheiro
251.605.197-91,2023-04-14,12:16:30,3,Olivia,Padaria,Pães,Pão Francês,3.0,4.05,5,20.25,,Cartão_Débito
326.786.841-47,2023-04-27,15:43:02,4,Ana,Carnes,Suínos,Lombo Suíno,22.7,32.91,6,197.46,,Dinheiro
146.937.573-72,2023-04-23,16:24:11,8,Olivia,Hortifruti,Legumes,Cebola,2.29,2.98,2,5.96,,Cartão_Débito
894.725.145-45,2023-04-02,12:14:41,2,Mariana,Hortifruti,Frutas,Mamão,5.5,7.15,2,14.3,,Pix
870.588.233-60,2023-04-28,15:18:20,6,Tatiana,Hortifruti,Legumes,Pimentão,3.99,5.19,7,36.33,,Cartão_Crédito
445.808.762-90,2023-04-02,21:45:01,9,Ana,Carnes,Suína,Lombo Suíno,31.99,44.99,3,134.97,,Dinheiro
385.355.413-72,2023-04-20,21:57:58,19,Fernanda,Carnes,Bovina,Maminha,44.99,62.99,2,125.98,Problemas de entrega,Pix
855.204.824-36,2023-04-23,16:55:12,16,Sabrina,Moda e Vestuário,Masculino,Camiseta Manga Longa,16.99,24.99,2,49.98,,Dinheiro
521.908.750-43,2023-04-07,09:58:57,7,Laura,Moda e Vestuário,Feminino,Vestido Blusê,32.99,49.99,10,499.9,,Cartão_Crédito
902.444.827-23,2023-04-12,15:47:17,10,Gabriela,Limpeza,Utensílios de Limpeza,Vassoura,12.0,18.0,7,126.0,,Dinheiro
197.986.936-26,2023-04-23,19:46:47,7,Gabriela,Carnes,Aves,Asa de Frango,13.99,19.99,4,79.96,,Cartão_Débito
785.314.901-87,2023-04-18,14:35:03,10,Fernanda,Moda e Vestuário,Feminino,Vestido Rodado,36.99,54.99,10,549.9,,Pix
262.467.786-99,2023-04-07,18:31:16,10,Ana,Hortifruti,Frutas,Kiwi,9.99,11.99,10,119.9,,Cartão_Crédito
581.848.312-80,2023-04-15,08:55:54,1,Laura,Moda e Vestuário,Feminino,Blusa Ciganinha,22.99,34.99,9,314.91,Problemas de entrega,Dinheiro
849.459.957-69,2023-04-20,09:11:14,7,Ana,Moda e Vestuário,Feminino,Vestido Tubinho,34.99,49.99,6,299.94,,Cartão_Crédito
689.883.476-39,2023-04-05,12:00:47,9,Daniela,Carnes,Bovinos,Carne de Sol,35.5,51.48,8,411.84,,Cartão_Crédito
150.650.204-83,2023-04-03,15:23:58,19,Fernanda,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,10,54.9,,Cartão_Débito
830.749.880-77,2023-04-12,15:36:03,14,Daniela,Carnes,Aves,Sobrecoxa de Frango,12.8,18.56,7,129.92,Problemas técnicos,Cartão_Crédito
483.666.294-98,2023-04-23,12:19:10,16,Natália,Carnes,Suínos,Lombo Suíno,22.7,32.91,1,32.91,,Pix
613.527.464-88,2023-04-16,16:38:06,14,Ana,Hortifruti,Frutas,Abacaxi,4.5,5.85,2,11.7,Pagamento não autorizado,Pix
447.883.702-90,2023-04-26,12:23:09,12,Renata,Carnes,Suína,Lombo,31.99,44.99,4,179.96,,Cartão_Débito
992.307.448-37,2023-04-20,12:41:27,2,Isabela,Moda e Vestuário,Feminino,Vestido Longo,54.99,79.99,3,239.97,,Cartão_Débito
334.980.767-74,2023-04-02,08:40:35,4,Mariana,Hortifruti,Frutas,Cereja Espanhola,39.99,44.99,3,134.97,,Dinheiro
852.137.515-31,2023-04-07,18:58:40,12,Alice,Moda e Vestuário,Feminino,Calça Legging,22.99,34.99,3,104.97,,Cartão_Crédito
687.346.497-55,2023-04-12,18:51:01,2,Carla,Esportes,Bicicletas,Bicicleta,399.99,499.99,8,3999.92,,Pix
584.485.898-22,2023-04-23,17:20:19,19,Renata,Carnes,Bovina,Picanha Argentina,59.99,79.99,7,559.93,,Pix
474.305.459-64,2023-04-27,15:42:24,19,Clara,Hortifruti,Frutas,Melancia,6.0,7.8,2,15.6,,Cartão_Débito
841.291.893-17,2023-04-17,09:47:26,13,Helena,Carnes,Suínos,Costela Suína,18.9,27.4,9,246.6,,Pix
188.609.890-27,2023-04-23,13:06:00,16,Ana,Moda e Vestuário,Masculino,Suéter de Tricô,36.99,54.99,3,164.97,,Cartão_Crédito
205.334.449-10,2023-04-15,15:55:42,4,Sabrina,Hortifruti,Frutas,Figo,11.99,14.99,10,149.9,,Dinheiro
456.420.405-88,2023-04-12,14:34:48,11,Márcia,Moda e Vestuário,Masculino,Camisa Xadrez,19.99,29.99,1,29.99,,Cartão_Débito
430.995.614-36,2023-04-09,17:06:47,8,Renata,Moda e Vestuário,Masculino,Camisa Polo,22.99,34.99,10,349.9,,Cartão_Crédito
631.896.187-52,2023-04-09,09:51:09,2,Helena,Tecnologia,Acessórios,Cabo HDMI,7.99,9.99,7,69.93,Estoque indisponível,Cartão_Débito
411.518.754-19,2023-04-01,12:52:36,3,Isabela,Moda e Vestuário,Feminino,Bolsa de Couro,44.99,69.99,10,699.9,,Dinheiro
259.719.290-90,2023-04-26,12:44:38,3,Sabrina,Móveis,Sofás,Sofá de Couro,499.99,599.99,1,599.99,,Cartão_Débito
218.336.726-60,2023-04-27,09:32:40,4,Beatriz,Moda e Vestuário,Masculino,Calça Social,39.99,59.99,5,299.95,,Cartão_Débito
856.602.171-56,2023-04-23,19:58:23,14,Isabela,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,2,10.98,,Cartão_Crédito
741.475.687-66,2023-04-20,18:56:19,11,Isabela,Hortifruti,Frutas,Banana da Terra,3.99,4.99,4,19.96,,Cartão_Crédito
629.501.688-51,2023-04-20,13:05:59,17,Isabela,Moda e Vestuário,Masculino,Camisa Social,24.99,39.99,6,239.94,,Dinheiro
767.265.329-17,2023-04-07,08:51:00,18,Isabela,Carnes,Ovinos,Carré de Cordeiro,69.99,84.99,2,169.98,,Cartão_Débito
629.501.688-51,2023-04-10,17:48:00,17,Mariana,Carnes,Bovinos,Carne de Sol,35.5,51.48,9,463.32,,Dinheiro
745.855.928-56,2023-04-06,13:03:39,19,Natália,Hortifruti,Frutas,Manga Tommy,4.99,6.49,6,38.94,Problemas de entrega,Pix
376.725.789-77,2023-04-05,11:46:59,2,Sabrina,Celulares,Smartphones,Smartphone,1799.99,2249.99,6,13499.94,,Pix
560.191.178-44,2023-04-28,18:15:11,5,Patrícia,Hortifruti,Frutas,Pera,3.29,4.49,3,13.47,,Pix
143.778.305-61,2023-04-06,16:10:51,15,Mariana,Lazer,Brinquedos,Cama Elástica,149.99,199.99,7,1399.93,,Cartão_Débito
173.184.730-90,2023-04-10,18:16:33,4,Gabriela,Moda e Vestuário,Feminino,Vestido Floral,39.99,59.99,9,539.91,,Pix
153.614.360-80,2023-04-01,18:58:00,2,Márcia,Moda e Vestuário,Masculino,Moletom com Capuz,32.99,49.99,2,99.98,,Pix
598.996.867-65,2023-04-27,13:23:38,2,Ana,Padaria,Biscoitos,Rosquinhas,3.9,5.27,9,47.43,,Dinheiro
763.123.599-88,2023-04-21,08:10:46,14,Sabrina,Moda e Vestuário,Masculino,Calça Social,39.99,59.99,9,539.91,,Cartão_Crédito
485.509.613-80,2023-04-24,12:23:19,1,Helena,Hortifruti,Frutas,Coco,6.49,7.99,5,39.95,,Dinheiro
254.631.857-27,2023-04-29,11:43:21,8,Mariana,Hortifruti,Frutas,Caju,5.49,6.99,10,69.9,,Cartão_Crédito
485.726.519-19,2023-04-03,21:13:55,6,Olivia,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,5,124.95,,Cartão_Débito
199.628.105-19,2023-04-14,13:51:41,3,Sabrina,Hortifruti,Frutas,Kiwi,9.99,11.99,5,59.95,,Dinheiro
942.381.977-12,2023-04-19,09:53:02,4,Patrícia,Moda e Vestuário,Feminino,Vestido Ciganinha,26.99,39.99,2,79.98,,Cartão_Crédito
368.996.162-35,2023-04-27,14:42:10,18,Mariana,Hortifruti,Frutas,Laranja,2.0,2.6,1,2.6,,Dinheiro
316.761.171-11,2023-04-01,11:32:40,15,Carla,Hortifruti,Frutas,Carambola,5.99,7.49,9,67.41,,Cartão_Débito
531.875.806-95,2023-04-03,17:07:41,18,Beatriz,Moda e Vestuário,Feminino,Vestido Blusê,32.99,49.99,3,149.97,,Cartão_Crédito
808.895.609-39,2023-04-04,11:09:44,12,Clara,Hortifruti,Frutas,Banana,2.99,3.89,3,11.67,,Cartão_Crédito
299.849.746-57,2023-04-28,18:53:49,8,Tatiana,Móveis,Cadeiras,Cadeira de Escritório,119.99,149.99,10,1499.9,,Pix
270.513.135-14,2023-04-09,20:12:25,11,Isabela,Carnes,Aves,Sobrecoxa de Frango,12.8,18.56,6,111.36,,Pix
558.801.623-10,2023-04-13,11:36:12,19,Sabrina,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,79.99,99.99,7,699.93,Estoque indisponível,Cartão_Débito
265.218.737-37,2023-04-28,12:44:16,7,Fernanda,Carnes,Bovina,Coxão Mole,42.99,59.99,7,419.93,,Pix
870.336.988-11,2023-04-26,14:12:20,3,Laura,Sobremesas,Chocolates,Chocolate,7.5,10.5,3,31.5,,Cartão_Crédito
408.249.532-59,2023-04-29,12:51:33,17,Ana,Hortifruti,Frutas,Kiwi,9.99,11.99,6,71.94,,Cartão_Crédito
575.282.532-34,2023-04-13,21:13:39,17,Gabriela,Esportes,Pranchas,Prancha de Surf,249.99,299.99,10,2999.9,,Pix
650.653.536-71,2023-04-25,13:51:40,15,Helena,Moda e Vestuário,Feminino,Vestido de Festa,69.99,99.99,2,199.98,,Dinheiro
111.549.250-76,2023-04-13,09:04:13,2,Tatiana,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,2,19.98,,Cartão_Débito
122.422.306-13,2023-04-07,16:08:51,1,Daniela,Hortifruti,Frutas,Uva,8.0,10.4,8,83.2,,Dinheiro
434.589.963-19,2023-04-25,12:00:10,6,Alice,Hortifruti,Frutas,Cereja do Rio Grande,34.99,39.99,6,239.94,,Dinheiro
640.996.745-19,2023-04-12,20:40:50,5,Daniela,Hortifruti,Frutas,Kiwi,5.0,6.5,9,58.5,,Cartão_Débito
972.999.637-38,2023-04-25,16:56:21,18,Daniela,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,10,299.9,,Pix
633.429.195-62,2023-04-07,08:35:31,1,Márcia,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,6,1199.94,,Pix
859.260.884-12,2023-04-06,20:14:22,4,Helena,Hortifruti,Frutas,Caqui,8.99,10.99,5,54.95,,Pix
147.320.992-83,2023-04-30,14:27:58,9,Tatiana,Bebidas,Alcoólicas,Cerveja,5.9,7.67,5,38.35,,Cartão_Débito
638.961.613-26,2023-04-30,15:30:16,12,Patrícia,Carnes,Bovina,Cupim,39.99,54.99,2,109.98,,Dinheiro
107.115.973-34,2023-04-19,09:05:24,18,Helena,Hortifruti,Frutas,Limão Taiti,1.99,2.99,7,20.93,,Pix
228.823.130-73,2023-04-02,16:23:01,6,Laura,Hortifruti,Frutas,Kiwi,9.99,11.99,2,23.98,,Cartão_Crédito
589.553.289-11,2023-04-16,19:33:28,19,Clara,Carnes,Aves,Peito de Codorna,29.99,39.99,10,399.9,,Dinheiro
228.318.279-53,2023-04-07,09:02:21,5,Fernanda,Limpeza,Detergentes,Detergente,3.2,4.8,7,33.6,,Pix
261.464.444-90,2023-04-07,18:24:11,14,Tatiana,Decoração,Tapetes,Tapete,59.99,79.99,1,79.99,,Cartão_Crédito
808.895.609-39,2023-04-10,20:11:34,12,Clara,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,5,199.95,,Pix
650.626.591-56,2023-04-16,10:18:18,5,Renata,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,3,104.97,,Pix
646.773.743-13,2023-04-16,18:29:57,17,Patrícia,Hortifruti,Frutas,Banana Prata,2.99,3.99,6,23.94,,Dinheiro
106.573.720-29,2023-04-08,21:59:44,11,Daniela,Limpeza,Detergentes,Detergente,3.2,4.8,10,48.0,,Dinheiro
625.897.982-50,2023-04-30,17:59:40,11,Carla,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,1,79.99,,Cartão_Crédito
854.238.313-40,2023-04-13,08:22:14,15,Laura,Iluminação,Spots,Spot de Teto,19.99,29.99,6,179.94,,Cartão_Débito
607.501.412-83,2023-04-14,15:33:22,4,Daniela,Carnes,Bovina,Costela,39.99,54.99,3,164.97,,Pix
