CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
662.604.146-30,2024-01-30,17:41:08,3,Alice,Tecnologia,Periféricos,Teclado sem Fio,14.99,19.99,8,159.92,,Cartão_Crédito
133.983.523-78,2024-01-05,10:57:29,13,Carla,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,7,36.75,,Dinheiro
542.251.193-47,2024-01-04,15:53:13,2,Patrícia,Carnes,Aves,Salsicha de Frango,9.99,14.99,1,14.99,,Dinheiro
713.593.516-33,2024-01-10,09:14:05,2,Laura,Decoração,Espelhos,Espelho de Parede,39.99,49.99,4,199.96,,Pix
854.809.339-13,2024-01-13,10:58:15,2,Olivia,Bebidas,Águas,Água Mineral,1.5,1.95,6,11.7,,Dinheiro
818.365.859-68,2024-01-06,18:42:11,5,Ana,Hortifruti,Frutas,Banana da Terra,3.99,4.99,4,19.96,,Dinheiro
681.193.894-21,2024-01-24,08:20:52,11,Beatriz,Moda e Vestuário,Masculino,Calça Cargo,29.99,44.99,8,359.92,Desconto recusado,Pix
792.886.994-10,2024-01-07,17:38:01,12,Renata,Hortifruti,Frutas,Banana Nanica,1.99,2.99,1,2.99,,Cartão_Crédito
548.922.848-16,2024-01-24,10:05:33,14,Alice,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,6,149.94,,Pix
236.810.343-46,2024-01-10,10:46:39,17,Alice,Hortifruti,Frutas,Maçã,4.99,6.49,5,32.45,Erro no preço,Dinheiro
516.659.434-89,2024-01-18,13:34:53,7,Ana,Esportes,Tacos,Taco de Baseball,19.99,29.99,8,239.92,,Cartão_Crédito
543.419.242-18,2024-01-21,17:31:22,2,Beatriz,Padaria,Biscoitos,Biscoito,5.8,7.83,10,78.3,,Cartão_Débito
330.836.173-26,2024-01-17,13:54:19,5,Alice,Hortifruti,Frutas,Cereja,24.99,29.99,9,269.91,Pagamento não autorizado,Dinheiro
386.663.575-63,2024-01-15,21:35:14,1,Patrícia,Hortifruti,Legumes,Pimentão,3.99,5.19,5,25.95,,Cartão_Crédito
388.567.974-39,2024-01-29,09:27:05,7,Alice,Hortifruti,Frutas,Mamão Papaia,3.79,4.99,2,9.98,,Dinheiro
582.873.788-53,2024-01-03,11:56:40,15,Patrícia,Hortifruti,Frutas,Banana da Terra,3.99,4.99,3,14.97,,Cartão_Crédito
374.910.731-21,2024-01-01,10:44:12,18,Renata,Carnes,Suína,Costelinha de Porco,34.99,49.99,4,199.96,,Cartão_Crédito
592.691.862-37,2024-01-04,17:13:58,4,Juliana,Móveis,Puffs,Puff,29.99,39.99,7,279.93,,Pix
407.175.152-14,2024-01-13,10:18:04,5,Tatiana,Móveis,Guarda-roupas,Guarda-roupa,299.99,399.99,9,3599.91,,Dinheiro
481.988.423-14,2024-01-11,08:25:53,1,Alice,Padaria,Bolos,Bolo de Chocolate,18.0,24.3,4,97.2,,Dinheiro
751.902.342-35,2024-01-15,17:38:17,1,Natália,Hortifruti,Frutas,Carambola,5.99,7.49,5,37.45,Problemas de entrega,Dinheiro
792.128.737-73,2024-01-27,21:22:31,7,Ana,Decoração,Quadros,Quadro Decorativo,29.99,39.99,1,39.99,,Pix
519.973.701-99,2024-01-21,16:59:42,3,Renata,Móveis,Mesas,Mesa de Jantar,249.99,299.99,8,2399.92,,Pix
981.358.958-29,2024-01-07,12:22:08,18,Márcia,Carnes,Bovina,Fraldinha,31.99,44.99,1,44.99,,Cartão_Débito
655.388.827-27,2024-01-18,20:30:44,9,Natália,Carnes,Bovina,Coxão Mole,42.99,59.99,1,59.99,Fraude,Cartão_Débito
403.193.970-89,2024-01-12,12:51:18,18,Patrícia,Hortifruti,Frutas,Figo,11.99,14.99,9,134.91,,Pix
463.218.252-14,2024-01-28,20:09:03,7,Laura,Hortifruti,Frutas,Abacaxi,4.5,5.85,6,35.1,,Dinheiro
120.414.516-50,2024-01-15,12:42:10,14,Olivia,Carnes,Bovina,Lagarto,44.99,59.99,4,239.96,,Cartão_Débito
474.983.914-48,2024-01-12,18:07:41,13,Beatriz,Carnes,Bovina,Contrafilé,52.99,74.99,7,524.93,,Cartão_Débito
514.356.830-17,2024-01-17,16:30:06,1,Juliana,Laticínios,Leites,Leite,2.5,3.38,10,33.8,,Cartão_Crédito
792.128.737-73,2024-01-06,16:17:13,17,Natália,Hortifruti,Frutas,Cereja do Rio Grande,34.99,39.99,1,39.99,,Dinheiro
268.350.218-22,2024-01-10,17:00:00,6,Patrícia,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,10,54.9,,Cartão_Débito
211.801.571-35,2024-01-08,12:42:58,10,Renata,Hortifruti,Frutas,Limão,3.5,4.55,1,4.55,,Dinheiro
704.565.997-77,2024-01-21,21:13:29,4,Olivia,Hortifruti,Frutas,Figo,11.99,14.99,4,59.96,,Cartão_Débito
320.424.947-87,2024-01-26,19:31:06,10,Natália,Bebidas,Não Alcoólicas,Suco de Laranja,6.2,8.06,2,16.12,,Dinheiro
957.261.264-48,2024-01-01,10:12:58,15,Sabrina,Carnes,Bovinos,Carne de Sol,35.5,51.48,6,308.88,,Cartão_Débito
618.421.368-70,2024-01-22,20:27:23,11,Isabela,Moda e Vestuário,Masculino,Tênis Esportivo,44.99,69.99,7,489.93,,Dinheiro
887.848.510-66,2024-01-03,18:26:00,8,Ana,Iluminação,Lustres,Lustre,119.99,149.99,9,1349.91,Erro no preço,Pix
616.634.558-24,2024-01-02,16:19:43,7,Renata,Carnes,Aves,Linguiça de Frango,13.99,19.99,6,119.94,,Dinheiro
670.517.627-33,2024-01-19,17:09:55,15,Sabrina,Carnes,Aves,Sobrecoxa de Frango,12.8,18.56,4,74.24,,Cartão_Crédito
630.331.877-60,2024-01-21,14:19:32,10,Daniela,Carnes,Ovinos,Linguiça de Cordeiro,19.99,29.99,10,299.9,,Cartão_Crédito
110.665.489-22,2024-01-22,19:09:59,15,Alice,Carnes,Bovina,Costela,39.99,54.99,4,219.96,,Cartão_Crédito
381.163.582-76,2024-01-07,18:36:38,13,Isabela,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,4,199.96,,Cartão_Crédito
632.348.690-84,2024-01-29,11:53:54,14,Sabrina,Moda e Vestuário,Masculino,Calça Cargo,29.99,44.99,10,449.9,,Pix
394.152.782-56,2024-01-28,19:50:57,14,Ana,Moda e Vestuário,Feminino,Vestido Rodado,36.99,54.99,4,219.96,Desconto recusado,Cartão_Débito
777.188.984-65,2024-01-09,21:25:33,12,Mariana,Hortifruti,Frutas,Cereja do Rio Grande,34.99,39.99,1,39.99,,Dinheiro
850.568.193-60,2024-01-03,17:29:57,18,Daniela,Eletrodomésticos,Ventiladores,Ventilador de Mesa,49.99,69.99,3,209.97,,Pix
498.107.768-37,2024-01-02,21:36:23,13,Laura,Moda e Vestuário,Masculino,Sapatênis Casual,39.99,59.99,5,299.95,,Cartão_Débito
760.105.279-35,2024-01-04,21:16:38,14,Carla,Higiene,Sabonetes,Gel de Banho,4.2,5.88,4,23.52,,Pix
855.590.343-63,2024-01-07,12:41:24,7,Natália,Bebidas,Não Alcoólicas,Refrigerante,4.5,5.85,1,5.85,,Pix
445.553.672-89,2024-01-19,10:45:48,3,Laura,Hortifruti,Frutas,Caqui,8.99,10.99,3,32.97,,Dinheiro
336.586.629-28,2024-01-10,21:11:51,18,Ana,Esportes,Tacos,Taco de Baseball,19.99,29.99,10,299.9,Desistência do cliente,Cartão_Débito
660.855.857-27,2024-01-29,11:26:24,6,Fernanda,Moda e Vestuário,Feminino,Bolsa de Couro,44.99,69.99,2,139.98,,Cartão_Débito
314.792.478-26,2024-01-26,16:21:36,20,Patrícia,Decoração,Relógios,Relógio de Parede,19.99,29.99,10,299.9,,Pix
699.471.357-27,2024-01-13,13:03:20,16,Ana,Hortifruti,Frutas,Cereja,24.99,29.99,4,119.96,,Dinheiro
587.699.854-74,2024-01-28,17:15:03,8,Laura,Carnes,Ovinos,Pernil de Cordeiro,59.99,74.99,6,449.94,,Dinheiro
840.690.705-80,2024-01-20,20:14:44,2,Tatiana,Carnes,Aves,Linguiça de Frango,13.99,19.99,6,119.94,Erro no preço,Dinheiro
849.385.134-70,2024-01-11,09:48:06,20,Gabriela,Hortifruti,Legumes,Batata,2.99,3.89,2,7.78,Pagamento não autorizado,Cartão_Crédito
107.771.485-19,2024-01-28,16:45:59,14,Olivia,Moda e Vestuário,Feminino,Cardigan de Lã,29.99,44.99,4,179.96,,Pix
588.935.403-77,2024-01-14,21:19:07,20,Mariana,Carnes,Aves,Peito de Frango,15.99,22.99,7,160.93,,Dinheiro
257.432.457-11,2024-01-19,19:12:49,8,Beatriz,Carnes,Aves,Coração de Frango,11.99,16.99,10,169.9,,Pix
101.533.913-52,2024-01-03,16:12:37,14,Isabela,Esportes,Tacos,Taco de Baseball,19.99,29.99,6,179.94,,Pix
949.448.971-21,2024-01-28,20:20:41,1,Laura,Hortifruti,Frutas,Banana Nanica,1.99,2.99,8,23.92,,Dinheiro
996.958.923-95,2024-01-10,21:31:23,3,Laura,Hortifruti,Frutas,Maracujá,2.99,3.99,9,35.91,Desistência do cliente,Dinheiro
599.156.333-68,2024-01-09,13:05:21,10,Carla,Carnes,Aves,Peito de Codorna,29.99,39.99,8,319.92,,Cartão_Débito
777.188.984-65,2024-01-22,14:00:13,14,Alice,Moda e Vestuário,Feminino,Calça Legging,22.99,34.99,1,34.99,Estoque indisponível,Cartão_Débito
713.593.516-33,2024-01-26,12:40:33,16,Beatriz,Móveis,Cadeiras,Cadeira de Escritório,119.99,149.99,3,449.97,,Dinheiro
361.985.239-68,2024-01-20,13:31:32,9,Márcia,Decoração,Tapetes,Tapete,59.99,79.99,9,719.91,,Cartão_Débito
162.629.411-82,2024-01-27,12:03:20,11,Tatiana,Hortifruti,Frutas,Banana,2.99,3.89,6,23.34,,Cartão_Débito
770.234.114-90,2024-01-20,18:56:13,7,Helena,Móveis,Sofás,Sofá de Couro,499.99,599.99,1,599.99,,Cartão_Crédito
699.536.301-10,2024-01-16,11:12:04,6,Gabriela,Carnes,Suína,Costelinha de Porco,34.99,49.99,9,449.91,,Dinheiro
994.604.647-93,2024-01-27,11:09:47,9,Laura,Carnes,Bovina,Filé Mignon,59.99,79.99,2,159.98,,Cartão_Débito
403.193.970-89,2024-01-30,12:55:52,20,Márcia,Hortifruti,Frutas,Jabuticaba,12.99,15.99,10,159.9,,Cartão_Crédito
935.154.730-63,2024-01-07,17:35:38,1,Juliana,Moda e Vestuário,Masculino,Camiseta Manga Longa,16.99,24.99,10,249.9,,Cartão_Débito
135.126.883-59,2024-01-28,14:09:08,16,Gabriela,Móveis,Cadeiras,Cadeira de Escritório,119.99,149.99,3,449.97,,Cartão_Crédito
516.969.292-12,2024-01-21,15:17:37,7,Gabriela,Hortifruti,Frutas,Jabuticaba,12.99,15.99,5,79.95,,Cartão_Crédito
800.421.401-71,2024-01-21,13:05:44,15,Fernanda,Higiene,Sabonetes,Sabonete,2.3,3.22,8,25.76,Problemas de entrega,Cartão_Débito
269.915.746-53,2024-01-07,20:17:17,16,Ana,Carnes,Bovina,Costela,39.99,54.99,6,329.94,Pagamento não autorizado,Pix
937.696.850-82,2024-01-30,10:44:35,4,Beatriz,Padaria,Pães,Pão Integral,4.5,6.08,4,24.32,,Dinheiro
964.663.200-94,2024-01-27,19:29:25,14,Alice,Hortifruti,Frutas,Pêssego,4.0,5.2,1,5.2,Estoque indisponível,Pix
242.284.318-91,2024-01-04,21:06:45,17,Carla,Hortifruti,Frutas,Melão,6.49,7.99,6,47.94,,Dinheiro
767.566.768-68,2024-01-22,16:55:19,7,Juliana,Móveis,Prateleiras,Prateleira de Parede,19.99,29.99,7,209.93,,Dinheiro
794.819.552-32,2024-01-03,09:48:16,4,Patrícia,Carnes,Bovina,Picanha Argentina,59.99,79.99,1,79.99,,Cartão_Crédito
178.808.424-82,2024-01-01,15:33:48,9,Carla,Padaria,Biscoitos,Biscoito,5.8,7.83,6,46.98,Pagamento não autorizado,Pix
190.713.226-69,2024-01-29,17:38:15,1,Fernanda,Carnes,Aves,Sobrecoxa de Frango,12.8,18.56,10,185.6,,Dinheiro
262.168.822-98,2024-01-13,14:01:21,18,Isabela,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,2199.99,2639.99,3,7919.97,,Cartão_Crédito
375.196.459-44,2024-01-12,20:26:32,2,Helena,Hortifruti,Frutas,Melão,6.49,7.99,6,47.94,,Cartão_Débito
221.647.506-72,2024-01-13,14:17:05,2,Juliana,Laticínios,Leites,Leite,2.5,3.38,10,33.8,,Dinheiro
303.634.549-84,2024-01-09,16:59:04,3,Carla,Carnes,Bovina,Rabo,29.99,39.99,10,399.9,,Dinheiro
786.770.700-48,2024-01-05,08:32:08,3,Mariana,Carnes,Suína,Lombo,31.99,44.99,9,404.91,,Dinheiro
629.156.531-63,2024-01-05,13:52:17,19,Fernanda,Carnes,Suínos,Lombo Suíno,22.7,32.91,6,197.46,,Cartão_Crédito
756.564.490-30,2024-01-15,10:32:15,14,Daniela,Snacks,Salgadinhos,Pipoca,2.0,2.9,4,11.6,,Cartão_Débito
652.226.127-21,2024-01-27,09:49:43,20,Alice,Limpeza,Sabão em Pó,Amaciante de Roupas,9.7,14.55,9,130.95,,Pix
134.926.635-72,2024-01-14,19:29:29,9,Gabriela,Tecnologia,Acessórios,Cabo HDMI,7.99,9.99,8,79.92,,Pix
658.886.708-20,2024-01-17,14:18:34,11,Juliana,Moda e Vestuário,Feminino,Shorts Jeans,16.99,24.99,9,224.91,,Pix
937.696.850-82,2024-01-09,14:58:46,10,Ana,Carnes,Aves,Pato Inteiro,74.99,89.99,8,719.92,,Pix
910.483.587-25,2024-01-01,09:36:05,2,Renata,Hortifruti,Legumes,Cenoura,1.79,2.33,7,16.31,Estoque indisponível,Pix
522.988.853-86,2024-01-01,13:32:40,10,Alice,Hortifruti,Frutas,Uva Verde,7.49,9.99,5,49.95,,Dinheiro
576.406.557-52,2024-01-12,13:38:09,20,Clara,Carnes,Bovina,Maminha,44.99,62.99,2,125.98,,Cartão_Crédito
243.760.530-59,2024-01-24,08:20:19,11,Mariana,Hortifruti,Frutas,Jabuticaba,12.99,15.99,9,143.91,,Pix
242.433.594-44,2024-01-04,15:02:46,15,Olivia,Bebidas,Águas,Água Mineral,1.5,1.95,5,9.75,,Cartão_Crédito
118.830.916-41,2024-01-15,21:25:45,18,Mariana,Decoração,Vasos,Vaso de Plantas,14.99,19.99,3,59.97,,Dinheiro
431.635.994-57,2024-01-13,10:47:55,5,Sabrina,Móveis,Puffs,Puff,29.99,39.99,7,279.93,,Pix
550.739.480-19,2024-01-07,13:01:45,8,Alice,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,5,249.95,,Dinheiro
563.503.387-98,2024-01-17,14:20:09,14,Natália,Carnes,Aves,Fígado de Frango,7.99,12.99,2,25.98,Pagamento não autorizado,Pix
853.233.967-86,2024-01-15,09:42:18,2,Helena,Moda e Vestuário,Masculino,Blazer Casual,49.99,74.99,5,374.95,,Cartão_Crédito
526.160.591-96,2024-01-13,09:29:14,17,Clara,Carnes,Aves,Linguiça Toscana de Frango,17.99,24.99,1,24.99,,Dinheiro
879.805.846-49,2024-01-10,20:58:41,6,Helena,Carnes,Bovina,Fígado de Boi,14.99,19.99,7,139.93,,Pix
292.758.685-32,2024-01-14,18:55:47,11,Mariana,Moda e Vestuário,Masculino,Camisa Polo,22.99,34.99,3,104.97,,Pix
251.908.982-15,2024-01-09,14:59:50,15,Ana,Limpeza,Detergentes,Lava-louças,4.8,7.2,7,50.4,,Cartão_Débito
458.195.453-88,2024-01-30,20:26:58,20,Tatiana,Esportes,Luvas,Luvas de Boxe,29.99,39.99,6,239.94,,Dinheiro
590.943.606-15,2024-01-06,12:37:59,17,Alice,Moda e Vestuário,Masculino,Sapato Social,49.99,79.99,4,319.96,,Cartão_Crédito
663.454.832-95,2024-01-19,12:57:24,10,Olivia,Carnes,Suína,Bacon Fatiado,24.99,34.99,2,69.98,,Cartão_Crédito
760.673.373-99,2024-01-26,21:54:06,6,Isabela,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,7,559.93,,Cartão_Crédito
153.776.414-68,2024-01-01,21:32:10,1,Mariana,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,9,89.91,Pagamento não autorizado,Dinheiro
614.770.544-27,2024-01-26,13:01:02,7,Tatiana,Hortifruti,Frutas,Tamarindo,11.99,13.99,2,27.98,,Pix
165.648.752-33,2024-01-30,14:17:18,11,Daniela,Padaria,Biscoitos,Rosquinhas,3.9,5.27,5,26.35,,Cartão_Débito
996.887.205-80,2024-01-31,13:55:58,5,Isabela,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,2,159.98,,Cartão_Crédito
153.778.215-44,2024-01-08,13:01:19,16,Clara,Moda e Vestuário,Masculino,Tênis Esportivo,44.99,69.99,4,279.96,Desistência do cliente,Cartão_Crédito
353.138.168-27,2024-01-14,20:44:24,15,Daniela,Bebidas,Não Alcoólicas,Suco de Laranja,6.2,8.06,9,72.54,Problemas de entrega,Dinheiro
660.417.340-39,2024-01-06,11:36:37,5,Beatriz,Carnes,Aves,Linguiça Toscana de Frango,17.99,24.99,4,99.96,,Cartão_Crédito
360.724.538-27,2024-01-14,18:38:32,17,Sabrina,Carnes,Aves,Peito de Pato,49.99,64.99,2,129.98,,Cartão_Crédito
477.435.705-60,2024-01-25,17:47:19,18,Renata,Bebidas,Alcoólicas,Vinho Tinto,25.0,32.5,9,292.5,Desistência do cliente,Pix
303.210.829-42,2024-01-25,14:13:00,19,Sabrina,Hortifruti,Frutas,Cereja do Rio Grande,34.99,39.99,10,399.9,,Dinheiro
435.615.178-51,2024-01-09,21:36:27,18,Natália,Carnes,Suína,Costelinha de Porco,34.99,49.99,3,149.97,,Cartão_Débito
674.675.991-45,2024-01-05,19:09:22,15,Tatiana,Carnes,Aves,Peito de Frango,15.99,22.99,9,206.91,Desistência do cliente,Cartão_Crédito
805.877.258-31,2024-01-02,09:04:15,8,Beatriz,Limpeza,Detergentes,Detergente,3.2,4.8,3,14.4,,Pix
784.520.641-60,2024-01-05,16:48:11,15,Helena,Carnes,Suína,Bisteca Suína,21.99,29.99,6,179.94,,Pix
677.323.736-43,2024-01-19,13:39:14,18,Ana,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,9,47.25,,Pix
399.261.757-83,2024-01-07,11:59:52,13,Gabriela,Snacks,Frutos Secos,Amendoim,4.5,6.52,10,65.2,,Cartão_Crédito
310.218.412-19,2024-01-21,16:31:21,7,Juliana,Móveis,Puffs,Puff,29.99,39.99,9,359.91,,Cartão_Débito
920.253.436-31,2024-01-20,17:27:49,15,Natália,Bebidas,Alcoólicas,Cerveja,5.9,7.67,10,76.7,,Dinheiro
794.594.200-50,2024-01-07,18:45:58,12,Beatriz,Moda e Vestuário,Feminino,Saia Lápis,22.99,34.99,6,209.94,,Dinheiro
685.267.700-44,2024-01-10,11:16:15,3,Daniela,Carnes,Bovina,Músculo,24.99,34.99,10,349.9,,Pix
250.935.657-55,2024-01-16,09:38:24,19,Fernanda,Moda e Vestuário,Feminino,Vestido Midi,42.99,64.99,10,649.9,,Dinheiro
661.268.911-43,2024-01-05,12:57:48,20,Laura,Carnes,Aves,Peito de Pato,49.99,64.99,9,584.91,,Cartão_Crédito
469.507.327-86,2024-01-16,16:32:42,18,Daniela,Bebidas,Não Alcoólicas,Refrigerante,4.5,5.85,6,35.1,,Pix
394.693.885-87,2024-01-15,13:09:07,13,Alice,Moda e Vestuário,Masculino,Camisa Polo,22.99,34.99,4,139.96,,Dinheiro
626.353.769-71,2024-01-09,20:40:18,14,Alice,Esportes,Bolas,Bola de Futebol,14.99,19.99,1,19.99,,Dinheiro
170.363.335-96,2024-01-28,08:17:21,2,Alice,Moda e Vestuário,Masculino,Cinto de Couro,12.99,19.99,7,139.93,,Cartão_Crédito
121.913.778-78,2024-01-21,12:39:44,2,Isabela,Carnes,Suína,Barriga de Porco,21.99,29.99,9,269.91,,Dinheiro
433.555.632-74,2024-01-27,19:54:28,12,Laura,Hortifruti,Frutas,Mamão Papaia,3.79,4.99,7,34.93,,Pix
156.891.542-24,2024-01-18,20:35:29,2,Renata,Carnes,Suína,Costelinha de Porco,34.99,49.99,8,399.92,,Cartão_Crédito
240.558.545-63,2024-01-23,20:19:21,8,Daniela,Moda e Vestuário,Masculino,Calça Jogger,26.99,39.99,8,319.92,,Cartão_Crédito
627.317.806-47,2024-01-12,09:05:19,6,Tatiana,Laticínios,Leites,Leite,2.5,3.38,1,3.38,,Dinheiro
133.272.939-15,2024-01-29,13:29:32,3,Ana,Carnes,Bovina,Carne de Hambúrguer,21.99,29.99,6,179.94,,Cartão_Crédito
635.546.685-56,2024-01-28,19:03:01,17,Laura,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,4,319.96,,Dinheiro
838.984.379-23,2024-01-30,14:05:42,12,Alice,Hortifruti,Frutas,Carambola,5.99,7.49,8,59.92,,Dinheiro
444.717.377-99,2024-01-30,08:48:24,5,Sabrina,Esportes,Pranchas,Prancha de Surf,249.99,299.99,10,2999.9,Desconto recusado,Dinheiro
958.598.132-10,2024-01-02,09:37:40,20,Juliana,Moda e Vestuário,Feminino,Vestido Longo,54.99,79.99,10,799.9,,Cartão_Crédito
132.879.554-26,2024-01-15,10:12:31,3,Clara,Hortifruti,Frutas,Uva Verde,7.49,9.99,10,99.9,,Pix
274.732.766-55,2024-01-26,10:17:34,13,Clara,Bebidas,Alcoólicas,Vinho Tinto,25.0,32.5,10,325.0,,Cartão_Crédito
632.457.829-89,2024-01-16,10:11:01,20,Gabriela,Moda e Vestuário,Masculino,Jaqueta de Couro,89.99,129.99,3,389.97,Desistência do cliente,Pix
522.988.853-86,2024-01-29,21:32:25,1,Renata,Móveis,Puffs,Puff,29.99,39.99,8,319.92,,Cartão_Débito
411.862.347-52,2024-01-13,11:11:18,1,Clara,Moda e Vestuário,Feminino,Sandália Rasteira,26.99,39.99,3,119.97,,Pix
899.389.120-41,2024-01-29,12:34:34,7,Carla,Carnes,Suína,Bisteca Suína,21.99,29.99,7,209.93,Fraude,Cartão_Débito
265.506.542-81,2024-01-21,15:41:29,7,Tatiana,Moda e Vestuário,Masculino,Camisa Social,24.99,39.99,4,159.96,,Cartão_Crédito
429.163.418-28,2024-01-12,09:54:52,14,Patrícia,Esportes,Bicicletas,Bicicleta,399.99,499.99,6,2999.94,,Cartão_Débito
870.421.715-94,2024-01-25,17:30:21,2,Carla,Limpeza,Detergentes,Detergente,3.2,4.8,3,14.4,,Cartão_Crédito
207.834.264-93,2024-01-02,21:23:29,6,Isabela,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,39.99,49.99,9,449.91,Problemas técnicos,Dinheiro
303.210.829-42,2024-01-02,14:24:41,13,Mariana,Moda e Vestuário,Feminino,Vestido Bandagem,36.99,54.99,7,384.93,,Pix
795.542.989-14,2024-01-20,20:27:51,17,Tatiana,Carnes,Bovina,Rabo,29.99,39.99,2,79.98,,Pix
437.461.372-49,2024-01-28,18:33:41,10,Clara,Carnes,Aves,Peito de Frango,15.5,22.47,8,179.76,,Dinheiro
156.891.542-24,2024-01-29,16:17:32,10,Carla,Esportes,Luvas,Luvas de Boxe,29.99,39.99,3,119.97,,Cartão_Débito
668.789.511-69,2024-01-15,15:34:43,10,Natália,Lazer,Cadeiras de Praia,Cadeira de Praia,19.99,29.99,2,59.98,,Cartão_Débito
809.646.137-36,2024-01-03,09:02:29,5,Isabela,Carnes,Bovina,Costela,39.99,54.99,1,54.99,Desconto recusado,Dinheiro
263.470.230-55,2024-01-30,21:51:22,4,Beatriz,Moda e Vestuário,Masculino,Camisa Polo,22.99,34.99,10,349.9,,Dinheiro
610.449.274-63,2024-01-24,09:43:56,9,Márcia,Moda e Vestuário,Feminino,Vestido Rodado,36.99,54.99,4,219.96,,Cartão_Crédito
832.739.663-30,2024-01-28,19:29:22,12,Ana,Iluminação,Abajures,Abajur,39.99,49.99,5,249.95,,Cartão_Débito
115.256.578-45,2024-01-14,18:45:14,1,Clara,Carnes,Ovinos,Cordeiro Desossado,79.99,94.99,2,189.98,,Cartão_Crédito
962.254.795-98,2024-01-29,17:02:03,9,Renata,Carnes,Bovina,Coxão Duro,34.99,49.99,6,299.94,,Dinheiro
981.857.625-47,2024-01-03,10:05:31,8,Daniela,Limpeza,Sabão em Pó,Amaciante de Roupas,9.7,14.55,7,101.85,,Pix
866.531.435-91,2024-01-28,13:39:15,1,Renata,Moda e Vestuário,Masculino,Cinto de Couro,12.99,19.99,5,99.95,,Cartão_Crédito
870.421.715-94,2024-01-31,08:06:02,15,Daniela,Carnes,Suína,Rabo de Porco,17.99,24.99,4,99.96,,Cartão_Débito
135.126.883-59,2024-01-26,17:30:07,15,Natália,Carnes,Suína,Rabo de Porco,17.99,24.99,7,174.93,,Dinheiro
848.355.706-24,2024-01-11,14:56:14,3,Laura,Padaria,Bolos,Bolo de Chocolate,18.0,24.3,1,24.3,,Pix
618.421.368-70,2024-01-17,19:56:16,3,Márcia,Carnes,Bovina,Rabo,29.99,39.99,2,79.98,,Pix
