CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
307.642.988-98,2023-08-09,08:34:07,7,Juliana,Decoração,Relógios,Relógio de Parede,19.99,29.99,7,209.93,,Dinheiro
653.370.785-94,2023-08-10,21:39:43,4,Renata,Padaria,Pães,Pão Integral,4.5,6.08,10,60.8,,Pix
892.153.710-65,2023-08-30,08:04:55,8,Carla,Moda e Vestuário,Feminino,Bolsa de Couro,44.99,69.99,5,349.95,,Cartão_Débito
948.467.908-41,2023-08-16,10:56:31,16,Helena,Lazer,Brinquedos,Cama Elástica,149.99,199.99,5,999.95,,Cartão_Crédito
135.502.714-29,2023-08-23,21:13:33,3,Natália,Moda e Vestuário,Masculino,Blazer Casual,49.99,74.99,2,149.98,,Pix
218.398.975-71,2023-08-09,17:09:19,13,Laura,Carnes,Suína,Barriga de Porco,21.99,29.99,3,89.97,,Dinheiro
522.162.807-41,2023-08-24,10:07:02,5,Ana,Moda e Vestuário,Feminino,Sandália Rasteira,26.99,39.99,1,39.99,,Pix
369.611.388-23,2023-08-16,14:52:01,6,Helena,Hortifruti,Frutas,Damasco,10.99,12.99,5,64.95,,Cartão_Crédito
364.920.712-84,2023-08-26,12:40:06,10,Alice,Celulares,Smartphones,Smartphone,1799.99,2249.99,8,17999.92,,Cartão_Débito
857.265.581-83,2023-08-08,08:24:10,16,Daniela,Sobremesas,Sorvetes,Sorvete,12.0,16.8,8,134.4,,Dinheiro
919.230.441-74,2023-08-15,19:50:03,8,Fernanda,Hortifruti,Frutas,Cereja Americana,49.99,54.99,4,219.96,,Pix
775.133.647-20,2023-08-27,19:24:45,4,Fernanda,Carnes,Bovina,Carne de Hambúrguer,21.99,29.99,4,119.96,,Cartão_Débito
720.514.162-21,2023-08-17,09:46:35,4,Márcia,Hortifruti,Frutas,Carambola,5.99,7.49,5,37.45,,Dinheiro
251.605.197-91,2023-08-01,09:38:49,3,Olivia,Padaria,Pães,Pão Francês,3.0,4.05,5,20.25,,Cartão_Débito
326.786.841-47,2023-08-13,17:14:05,4,Ana,Carnes,Suínos,Lombo Suíno,22.7,32.91,6,197.46,,Dinheiro
146.937.573-72,2023-08-22,19:34:09,8,Olivia,Hortifruti,Legumes,Cebola,2.29,2.98,2,5.96,,Cartão_Débito
894.725.145-45,2023-08-04,20:19:15,2,Mariana,Hortifruti,Frutas,Mamão,5.5,7.15,2,14.3,,Pix
870.588.233-60,2023-08-15,12:11:46,6,Tatiana,Hortifruti,Legumes,Pimentão,3.99,5.19,7,36.33,,Cartão_Crédito
445.808.762-90,2023-08-25,09:29:52,9,Ana,Carnes,Suína,Lombo Suíno,31.99,44.99,3,134.97,,Dinheiro
587.569.547-88,2023-08-27,15:42:58,6,Sabrina,Carnes,Aves,Filé de Pato,59.99,74.99,4,299.96,,Cartão_Débito
979.285.923-74,2023-08-20,10:10:50,13,Isabela,Hortifruti,Frutas,Ameixa,6.99,8.99,8,71.92,,Cartão_Débito
351.548.841-84,2023-08-14,19:51:23,13,Renata,Carnes,Aves,Coxa de Frango,17.99,24.99,4,99.96,,Dinheiro
358.571.578-97,2023-08-22,08:15:08,6,Helena,Móveis,Sofás,Sofá de Couro,499.99,599.99,3,1799.97,,Dinheiro
197.986.936-26,2023-08-30,13:17:35,7,Gabriela,Carnes,Aves,Asa de Frango,13.99,19.99,4,79.96,,Cartão_Débito
785.314.901-87,2023-08-24,08:46:19,10,Fernanda,Moda e Vestuário,Feminino,Vestido Rodado,36.99,54.99,10,549.9,,Pix
262.467.786-99,2023-08-22,10:30:45,10,Ana,Hortifruti,Frutas,Kiwi,9.99,11.99,10,119.9,,Cartão_Crédito
581.848.312-80,2023-08-05,09:48:48,1,Laura,Moda e Vestuário,Feminino,Blusa Ciganinha,22.99,34.99,9,314.91,,Dinheiro
156.651.369-30,2023-08-30,11:55:34,13,Isabela,Carnes,Aves,Peito de Frango,15.99,22.99,4,91.96,,Pix
763.123.599-88,2023-08-16,17:39:21,12,Gabriela,Carnes,Bovina,Alcatra,46.99,64.99,4,259.96,,Dinheiro
613.527.464-88,2023-08-20,20:09:32,7,Renata,Carnes,Suína,Costelinha de Porco,34.99,49.99,10,499.9,,Dinheiro
152.871.898-76,2023-08-20,09:56:41,13,Ana,Carnes,Bovina,Picanha Argentina,59.99,79.99,10,799.9,,Cartão_Crédito
939.282.351-76,2023-08-18,12:04:15,14,Alice,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,6,239.94,,Cartão_Crédito
483.666.294-98,2023-08-20,21:31:42,16,Natália,Carnes,Suínos,Lombo Suíno,22.7,32.91,1,32.91,,Pix
613.527.464-88,2023-08-02,14:34:18,14,Ana,Hortifruti,Frutas,Abacaxi,4.5,5.85,2,11.7,,Cartão_Débito
958.310.602-62,2023-08-07,10:23:25,6,Juliana,Hortifruti,Frutas,Nectarina,7.99,9.99,4,39.96,,Cartão_Débito
992.307.448-37,2023-08-11,11:56:39,2,Isabela,Moda e Vestuário,Feminino,Vestido Longo,54.99,79.99,3,239.97,,Cartão_Débito
334.980.767-74,2023-08-16,17:15:59,4,Mariana,Hortifruti,Frutas,Cereja Espanhola,39.99,44.99,3,134.97,,Dinheiro
852.137.515-31,2023-08-01,18:15:55,12,Alice,Moda e Vestuário,Feminino,Calça Legging,22.99,34.99,3,104.97,,Cartão_Crédito
687.346.497-55,2023-08-15,09:23:42,2,Carla,Esportes,Bicicletas,Bicicleta,399.99,499.99,8,3999.92,,Pix
514.407.452-68,2023-08-04,13:36:35,17,Sabrina,Carnes,Aves,Salsicha de Frango,9.99,14.99,9,134.91,,Dinheiro
757.864.699-37,2023-08-03,10:12:45,10,Fernanda,Carnes,Suína,Costelinha de Porco,34.99,49.99,10,499.9,,Cartão_Débito
332.908.276-82,2023-08-01,15:34:47,3,Ana,Carnes,Bovina,Coxão Duro,34.99,49.99,2,99.98,,Dinheiro
581.812.684-42,2023-08-09,08:43:35,2,Renata,Eletrodomésticos,Ferro de Passar,Ferro de Passar,39.99,49.99,5,249.95,,Cartão_Crédito
873.378.695-66,2023-08-16,20:14:21,4,Carla,Hortifruti,Frutas,Mamão,5.5,7.15,10,71.5,,Cartão_Crédito
205.334.449-10,2023-08-03,19:28:55,4,Sabrina,Hortifruti,Frutas,Figo,11.99,14.99,10,149.9,,Dinheiro
456.420.405-88,2023-08-08,19:05:58,11,Márcia,Moda e Vestuário,Masculino,Camisa Xadrez,19.99,29.99,1,29.99,,Cartão_Débito
430.995.614-36,2023-08-30,21:41:31,8,Renata,Moda e Vestuário,Masculino,Camisa Polo,22.99,34.99,10,349.9,,Cartão_Crédito
631.896.187-52,2023-08-10,21:19:09,2,Helena,Tecnologia,Acessórios,Cabo HDMI,7.99,9.99,7,69.93,Estoque indisponível,Cartão_Débito
411.518.754-19,2023-08-09,13:21:31,3,Isabela,Moda e Vestuário,Feminino,Bolsa de Couro,44.99,69.99,10,699.9,,Dinheiro
259.719.290-90,2023-08-24,09:53:18,3,Sabrina,Móveis,Sofás,Sofá de Couro,499.99,599.99,1,599.99,,Cartão_Débito
218.336.726-60,2023-08-28,18:42:06,4,Beatriz,Moda e Vestuário,Masculino,Calça Social,39.99,59.99,5,299.95,,Cartão_Débito
647.235.412-18,2023-08-08,17:24:11,14,Márcia,Iluminação,Abajures,Abajur,39.99,49.99,8,399.92,,Cartão_Débito
760.866.643-17,2023-08-13,19:03:30,15,Isabela,Carnes,Suína,Rabo de Porco,17.99,24.99,6,149.94,,Cartão_Crédito
797.989.193-91,2023-08-13,20:07:20,19,Patrícia,Decoração,Tapetes,Tapete de Banheiro,14.99,19.99,10,199.9,,Dinheiro
612.866.398-54,2023-08-28,18:52:13,6,Renata,Iluminação,Abajures,Abajur,39.99,49.99,2,99.98,,Cartão_Débito
629.501.688-51,2023-08-11,08:18:20,17,Mariana,Carnes,Bovinos,Carne de Sol,35.5,51.48,9,463.32,,Dinheiro
745.855.928-56,2023-08-03,13:15:19,19,Natália,Hortifruti,Frutas,Manga Tommy,4.99,6.49,6,38.94,,Dinheiro
699.339.542-98,2023-08-19,08:06:17,17,Alice,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,10,249.9,,Pix
682.977.465-41,2023-08-30,09:18:03,17,Isabela,Hortifruti,Frutas,Coco,6.49,7.99,3,23.97,,Dinheiro
482.364.174-82,2023-08-18,20:36:53,5,Isabela,Moda e Vestuário,Masculino,Terno Slim,99.99,149.99,6,899.94,,Dinheiro
929.378.771-94,2023-08-13,21:38:13,12,Laura,Esportes,Tacos,Taco de Baseball,19.99,29.99,1,29.99,,Cartão_Débito
859.807.164-58,2023-08-01,20:53:26,19,Patrícia,Hortifruti,Frutas,Ameixa,6.99,8.99,10,89.9,,Pix
153.614.360-80,2023-08-19,12:41:17,2,Márcia,Moda e Vestuário,Masculino,Moletom com Capuz,32.99,49.99,2,99.98,,Pix
598.996.867-65,2023-08-10,15:33:17,2,Ana,Padaria,Biscoitos,Rosquinhas,3.9,5.27,9,47.43,,Dinheiro
763.123.599-88,2023-08-09,11:14:48,14,Sabrina,Moda e Vestuário,Masculino,Calça Social,39.99,59.99,9,539.91,,Cartão_Crédito
485.509.613-80,2023-08-30,12:15:09,1,Helena,Hortifruti,Frutas,Coco,6.49,7.99,5,39.95,,Dinheiro
254.631.857-27,2023-08-17,15:52:17,8,Mariana,Hortifruti,Frutas,Caju,5.49,6.99,10,69.9,,Cartão_Crédito
485.726.519-19,2023-08-07,20:56:15,6,Olivia,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,5,124.95,,Cartão_Débito
199.628.105-19,2023-08-04,17:45:48,3,Sabrina,Hortifruti,Frutas,Kiwi,9.99,11.99,5,59.95,,Dinheiro
942.381.977-12,2023-08-17,16:40:25,4,Patrícia,Moda e Vestuário,Feminino,Vestido Ciganinha,26.99,39.99,2,79.98,,Cartão_Crédito
368.996.162-35,2023-08-27,08:29:26,18,Mariana,Hortifruti,Frutas,Laranja,2.0,2.6,1,2.6,,Dinheiro
316.761.171-11,2023-08-05,19:05:46,15,Carla,Hortifruti,Frutas,Carambola,5.99,7.49,9,67.41,,Cartão_Débito
627.835.138-39,2023-08-30,14:13:59,18,Renata,Hortifruti,Verduras,Alface,1.99,2.59,3,7.77,,Cartão_Crédito
808.895.609-39,2023-08-20,11:18:34,12,Clara,Hortifruti,Frutas,Banana,2.99,3.89,3,11.67,,Cartão_Crédito
299.849.746-57,2023-08-04,18:01:56,8,Tatiana,Móveis,Cadeiras,Cadeira de Escritório,119.99,149.99,10,1499.9,,Pix
270.513.135-14,2023-08-31,21:32:42,11,Isabela,Carnes,Aves,Sobrecoxa de Frango,12.8,18.56,6,111.36,,Cartão_Crédito
305.817.421-69,2023-08-13,16:43:14,7,Sabrina,Carnes,Aves,Sobrecoxa de Frango,21.99,29.99,10,299.9,,Dinheiro
153.953.120-89,2023-08-13,11:16:21,6,Alice,Hortifruti,Frutas,Limão,3.5,4.55,4,18.2,,Cartão_Crédito
870.336.988-11,2023-08-29,12:30:32,11,Sabrina,Carnes,Ovinos,Carré de Cordeiro,69.99,84.99,6,509.94,,Cartão_Débito
773.445.141-46,2023-08-18,18:22:00,6,Carla,Moda e Vestuário,Masculino,Camisa Social,24.99,39.99,9,359.91,,Cartão_Crédito
408.249.532-59,2023-08-14,12:14:00,17,Ana,Hortifruti,Frutas,Kiwi,9.99,11.99,6,71.94,,Cartão_Crédito
575.282.532-34,2023-08-20,15:46:18,17,Gabriela,Esportes,Pranchas,Prancha de Surf,249.99,299.99,10,2999.9,,Pix
650.653.536-71,2023-08-01,14:42:50,15,Helena,Moda e Vestuário,Feminino,Vestido de Festa,69.99,99.99,2,199.98,,Dinheiro
111.549.250-76,2023-08-07,08:51:03,2,Tatiana,Iluminação,Lâmpadas,Lâmpada LED,7.99,9.99,2,19.98,,Cartão_Débito
122.422.306-13,2023-08-30,09:57:07,1,Daniela,Hortifruti,Frutas,Uva,8.0,10.4,8,83.2,,Dinheiro
434.589.963-19,2023-08-22,12:06:19,6,Alice,Hortifruti,Frutas,Cereja do Rio Grande,34.99,39.99,6,239.94,,Dinheiro
640.996.745-19,2023-08-12,15:03:38,5,Daniela,Hortifruti,Frutas,Kiwi,5.0,6.5,9,58.5,,Cartão_Débito
972.999.637-38,2023-08-24,17:11:35,18,Daniela,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,10,299.9,,Pix
633.429.195-62,2023-08-26,11:15:03,1,Márcia,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,6,1199.94,,Pix
859.260.884-12,2023-08-18,21:43:53,4,Helena,Hortifruti,Frutas,Caqui,8.99,10.99,5,54.95,,Pix
147.320.992-83,2023-08-03,17:20:32,9,Tatiana,Bebidas,Alcoólicas,Cerveja,5.9,7.67,5,38.35,,Cartão_Débito
638.961.613-26,2023-08-19,21:18:50,12,Patrícia,Carnes,Bovina,Cupim,39.99,54.99,2,109.98,,Dinheiro
107.115.973-34,2023-08-13,17:01:44,18,Helena,Hortifruti,Frutas,Limão Taiti,1.99,2.99,7,20.93,,Pix
228.823.130-73,2023-08-18,08:53:46,6,Laura,Hortifruti,Frutas,Kiwi,9.99,11.99,2,23.98,,Cartão_Crédito
589.553.289-11,2023-08-28,20:08:38,19,Clara,Carnes,Aves,Peito de Codorna,29.99,39.99,10,399.9,,Dinheiro
269.485.262-69,2023-08-05,19:53:12,5,Beatriz,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,79.99,99.99,1,99.99,,Dinheiro
382.205.550-23,2023-08-25,10:47:48,12,Márcia,Moda e Vestuário,Masculino,Terno Slim,99.99,149.99,5,749.95,Erro no preço,Pix
163.274.175-36,2023-08-22,17:43:40,1,Tatiana,Carnes,Bovina,Língua de Boi,24.99,34.99,5,174.95,,Pix
650.626.591-56,2023-08-25,13:46:36,5,Renata,Moda e Vestuário,Feminino,Blusa de Tricô,22.99,34.99,3,104.97,,Pix
646.773.743-13,2023-08-03,08:13:06,17,Patrícia,Hortifruti,Frutas,Banana Prata,2.99,3.99,6,23.94,,Dinheiro
106.573.720-29,2023-08-12,17:25:40,11,Daniela,Limpeza,Detergentes,Detergente,3.2,4.8,10,48.0,,Dinheiro
625.897.982-50,2023-08-08,13:02:01,11,Carla,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,1,79.99,,Cartão_Crédito
854.238.313-40,2023-08-27,09:40:46,15,Laura,Iluminação,Spots,Spot de Teto,19.99,29.99,6,179.94,,Cartão_Débito
607.501.412-83,2023-08-28,17:50:32,4,Daniela,Carnes,Bovina,Costela,39.99,54.99,3,164.97,,Pix
533.652.777-64,2023-08-10,08:57:45,3,Beatriz,Hortifruti,Frutas,Cereja,24.99,29.99,10,299.9,,Cartão_Débito
326.786.841-47,2023-08-15,19:05:44,20,Gabriela,Carnes,Aves,Peito de Peru,39.99,49.99,4,199.96,,Cartão_Débito
964.676.705-47,2023-08-22,19:17:15,3,Fernanda,Esportes,Tacos,Taco de Baseball,19.99,29.99,8,239.92,,Cartão_Débito
180.993.708-63,2023-08-13,16:07:05,15,Carla,Sobremesas,Chocolates,Chocolate,7.5,10.5,7,73.5,,Cartão_Débito
934.558.449-48,2023-08-24,15:30:04,4,Patrícia,Hortifruti,Frutas,Laranja,2.0,2.6,7,18.2,,Dinheiro
367.405.902-24,2023-08-30,17:56:57,7,Ana,Hortifruti,Legumes,Pimentão,3.99,5.19,3,15.57,,Cartão_Crédito
532.756.948-21,2023-08-31,20:33:30,6,Tatiana,Hortifruti,Legumes,Cebola,2.29,2.98,3,8.94,,Pix
999.496.180-72,2023-08-31,20:21:07,11,Patrícia,Iluminação,Lustres,Lustre,119.99,149.99,9,1349.91,,Pix
317.753.755-83,2023-08-25,20:22:05,8,Olivia,Lazer,Brinquedos,Quebra-cabeça,14.99,19.99,10,199.9,,Pix
202.241.912-61,2023-08-19,17:21:00,7,Clara,Carnes,Aves,Linguiça de Peru,13.99,19.99,6,119.94,,Pix
443.823.398-40,2023-08-26,13:46:23,9,Daniela,Carnes,Aves,Peito de Peru,39.99,49.99,6,299.94,,Cartão_Crédito
303.671.739-59,2023-08-28,20:47:55,18,Beatriz,Hortifruti,Frutas,Tangerina,2.49,3.49,10,34.9,,Dinheiro
352.176.787-64,2023-08-30,08:52:48,11,Daniela,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,3,599.97,,Dinheiro
886.520.743-43,2023-08-18,10:01:06,5,Daniela,Decoração,Cortinas,Cortina,39.99,59.99,5,299.95,,Cartão_Débito
123.425.997-30,2023-08-25,08:13:52,18,Renata,Eletroeletrônicos,Computadores,Notebook,3499.99,4199.99,4,16799.96,,Dinheiro
107.715.745-51,2023-08-12,10:16:30,3,Clara,Moda e Vestuário,Feminino,Vestido Ciganinha,26.99,39.99,3,119.97,Fraude,Dinheiro
109.993.318-92,2023-08-03,14:57:59,16,Helena,Higiene,Shampoos,Condicionador,14.5,20.3,10,203.0,,Pix
896.971.277-50,2023-08-05,09:23:12,17,Alice,Tecnologia,Acessórios,Cabo HDMI,7.99,9.99,8,79.92,,Dinheiro
157.652.258-58,2023-08-06,10:55:45,9,Laura,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,9,49.41,,Dinheiro
783.373.259-90,2023-08-24,16:05:58,10,Natália,Limpeza,Sabão em Pó,Sabão em Pó,8.5,12.75,4,51.0,,Dinheiro
665.127.266-82,2023-08-14,20:51:39,19,Alice,Padaria,Salgados,Coxinha de Frango,3.5,4.73,2,9.46,,Cartão_Crédito
836.335.402-29,2023-08-10,12:02:58,11,Fernanda,Carnes,Bovina,Carne de Hambúrguer,21.99,29.99,1,29.99,,Dinheiro
948.395.150-74,2023-08-28,15:59:18,7,Carla,Carnes,Aves,Fígado de Frango,7.99,12.99,2,25.98,,Dinheiro
478.998.843-41,2023-08-17,20:08:27,16,Alice,Celulares,Tablets,Tablet,899.99,1124.99,10,11249.9,,Cartão_Débito
311.366.546-10,2023-08-04,19:25:19,8,Isabela,Moda e Vestuário,Feminino,Shorts Jeans,16.99,24.99,10,249.9,,Cartão_Débito
263.406.309-63,2023-08-02,16:14:25,11,Márcia,Hortifruti,Verduras,Alface,1.99,2.59,6,15.54,,Cartão_Crédito
571.261.141-40,2023-08-09,21:25:36,18,Tatiana,Lazer,Brinquedos,Cama Elástica,149.99,199.99,2,399.98,,Cartão_Débito
123.425.997-30,2023-08-06,09:46:39,16,Renata,Hortifruti,Frutas,Coco,6.49,7.99,5,39.95,,Pix
653.574.159-18,2023-08-28,11:56:17,19,Renata,Moda e Vestuário,Masculino,Suéter de Tricô,36.99,54.99,5,274.95,,Pix
942.824.814-57,2023-08-18,14:47:03,14,Márcia,Hortifruti,Verduras,Alface,1.99,2.59,10,25.9,,Dinheiro
870.336.988-11,2023-08-27,14:26:30,12,Carla,Moda e Vestuário,Masculino,Camisa Xadrez,19.99,29.99,8,239.92,,Cartão_Crédito
963.969.935-45,2023-08-26,10:43:10,6,Clara,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,2,39.98,,Pix
345.216.552-47,2023-08-01,16:23:54,11,Beatriz,Moda e Vestuário,Feminino,Calça Jeans Skinny,29.99,49.99,9,449.91,,Cartão_Débito
555.994.493-38,2023-08-24,15:07:07,11,Sabrina,Carnes,Bovina,Picanha Argentina,59.99,79.99,7,559.93,,Dinheiro
524.352.944-79,2023-08-29,13:42:46,6,Natália,Hortifruti,Frutas,Uva,8.0,10.4,6,62.4,,Dinheiro
553.425.770-90,2023-08-13,21:59:17,17,Daniela,Moda e Vestuário,Feminino,Saia Midi,24.99,39.99,8,319.92,,Dinheiro
476.435.309-20,2023-08-17,11:55:42,17,Daniela,Padaria,Biscoitos,Biscoito,5.8,7.83,2,15.66,,Cartão_Débito
464.275.100-68,2023-08-29,09:08:59,1,Helena,Higiene,Desodorantes,Desodorante,8.8,12.32,5,61.6,,Dinheiro
880.127.799-24,2023-08-22,11:33:52,8,Carla,Higiene,Shampoos,Shampoo,12.9,18.06,1,18.06,,Cartão_Débito
836.913.806-83,2023-08-14,16:40:24,8,Clara,Eletrodomésticos,Ventiladores,Ventilador de Mesa,49.99,69.99,6,419.94,,Cartão_Crédito
349.289.578-34,2023-08-23,19:55:10,10,Isabela,Hortifruti,Frutas,Kiwi,5.0,6.5,7,45.5,,Pix
829.656.828-10,2023-08-31,17:31:09,7,Daniela,Moda e Vestuário,Feminino,Vestido Floral,39.99,59.99,9,539.91,,Dinheiro
245.828.144-68,2023-08-02,17:44:21,10,Gabriela,Padaria,Biscoitos,Biscoito,5.8,7.83,6,46.98,,Dinheiro
703.627.197-45,2023-08-20,18:39:04,13,Renata,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,5,149.95,,Pix
799.273.275-55,2023-08-25,19:01:53,1,Tatiana,Bebidas,Alcoólicas,Cerveja,5.9,7.67,8,61.36,,Dinheiro
231.452.728-57,2023-08-02,12:34:29,1,Patrícia,Carnes,Suína,Bacon Fatiado,24.99,34.99,3,104.97,,Pix
171.801.559-19,2023-08-22,20:48:52,2,Helena,Hortifruti,Frutas,Tangerina,2.49,3.49,3,10.47,,Dinheiro
527.402.552-75,2023-08-03,21:07:36,17,Gabriela,Móveis,Camas,Cama de Casal,399.99,499.99,8,3999.92,,Dinheiro
460.232.596-21,2023-08-01,15:00:02,9,Helena,Carnes,Bovina,Coxão Duro,34.99,49.99,8,399.92,,Pix
936.838.515-68,2023-08-26,14:00:58,15,Carla,Hortifruti,Legumes,Pimentão,3.99,5.19,5,25.95,,Cartão_Débito
695.576.677-89,2023-08-31,20:52:28,20,Renata,Moda e Vestuário,Feminino,Sandália Rasteira,26.99,39.99,4,159.96,,Cartão_Débito
918.396.531-55,2023-08-23,12:42:53,9,Natália,Hortifruti,Frutas,Abacate,7.0,9.1,5,45.5,,Cartão_Crédito
