CPF,Data,Hora,PDV,Operadora,Categoria,Subcategoria,Produto,Preço de Custo,Preço,Quantidade,Valor Total,Cancelamentos,Tipo de Pagamento
653.720.749-83,2023-03-05,16:06:04,11,Ana,Hortifruti,Frutas,Cereja,24.99,29.99,9,269.91,,Pix
482.237.497-62,2023-03-25,11:48:08,14,Gabriela,Hortifruti,Frutas,Limão Taiti,1.99,2.99,3,8.97,,Cartão_Crédito
668.959.405-81,2023-03-09,14:54:21,12,Daniela,Carnes,Aves,Peito de Frango,15.99,22.99,1,22.99,,Dinheiro
155.383.650-92,2023-03-15,14:41:43,9,Ana,Carnes,Bovinos,Acém,29.9,43.35,10,433.5,,Cartão_Débito
842.423.684-63,2023-03-24,18:12:45,4,Carla,Carnes,Aves,Fígado de Frango,7.99,12.99,9,116.91,,Pix
270.566.644-33,2023-03-04,12:49:59,6,Natália,Moda e Vestuário,Masculino,Camiseta Estampada,16.99,24.99,10,249.9,,Dinheiro
359.452.777-40,2023-03-28,15:28:12,1,Isabela,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,6,479.94,,Cartão_Débito
162.734.721-94,2023-03-08,12:18:58,10,Juliana,Esportes,Pranchas,Prancha de Surf,249.99,299.99,1,299.99,Fraude,Dinheiro
929.209.622-43,2023-03-02,16:24:27,7,Renata,Padaria,Pães,Pão Integral,4.5,6.08,4,24.32,,Pix
482.208.153-26,2023-03-21,17:35:22,11,Gabriela,Carnes,Bovina,Contrafilé,52.99,74.99,1,74.99,,Pix
332.299.753-64,2023-03-16,19:11:12,11,Olivia,Móveis,Mesas,Mesa de Jantar,249.99,299.99,3,899.97,,Cartão_Crédito
258.233.278-87,2023-03-16,18:43:39,2,Laura,Limpeza,Sabão em Pó,Amaciante de Roupas,9.7,14.55,10,145.5,,Cartão_Crédito
351.548.841-84,2023-03-29,10:43:29,5,Carla,Móveis,Cadeiras,Cadeira de Escritório,119.99,149.99,8,1199.92,,Cartão_Débito
361.805.752-51,2023-03-08,15:26:04,12,Carla,Hortifruti,Frutas,Banana da Terra,3.99,4.99,3,14.97,,Cartão_Crédito
113.571.330-32,2023-03-14,14:43:48,14,Olivia,Hortifruti,Frutas,Banana Prata,2.99,3.99,4,15.96,,Dinheiro
195.548.948-69,2023-03-31,14:23:28,4,Olivia,Tecnologia,Relógios Inteligentes,Smartwatch,119.99,149.99,2,299.98,,Cartão_Crédito
426.630.325-51,2023-03-12,13:00:04,3,Gabriela,Hortifruti,Frutas,Tangerina,2.49,3.49,5,17.45,,Cartão_Débito
794.827.851-45,2023-03-08,15:11:57,20,Juliana,Moda e Vestuário,Feminino,Regata Básica,9.99,14.99,3,44.97,,Cartão_Débito
706.237.654-50,2023-03-26,08:51:27,14,Ana,Hortifruti,Frutas,Maçã,4.99,6.49,5,32.45,,Cartão_Crédito
549.811.859-25,2023-03-27,09:36:34,6,Clara,Padaria,Salgados,Coxinha de Frango,3.5,4.73,8,37.84,,Cartão_Débito
270.566.644-33,2023-03-01,10:04:30,9,Carla,Lazer,Brinquedos,Quebra-cabeça,14.99,19.99,3,59.97,,Cartão_Débito
842.257.739-15,2023-03-25,15:33:27,5,Alice,Carnes,Aves,Coxa de Frango,17.99,24.99,6,149.94,,Cartão_Crédito
911.722.350-16,2023-03-12,12:11:08,9,Helena,Moda e Vestuário,Masculino,Camisa Social,24.99,39.99,7,279.93,,Cartão_Crédito
351.548.841-84,2023-03-17,15:13:44,10,Clara,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,10,54.9,,Dinheiro
763.743.517-29,2023-03-17,13:58:15,10,Sabrina,Carnes,Aves,Linguiça de Frango,13.99,19.99,7,139.93,,Dinheiro
985.179.447-36,2023-03-26,11:08:54,18,Gabriela,Moda e Vestuário,Masculino,Gravata Slim,19.99,29.99,10,299.9,,Cartão_Crédito
441.337.360-99,2023-03-03,13:44:49,4,Daniela,Decoração,Tapetes,Tapete,59.99,79.99,2,159.98,,Cartão_Crédito
750.986.958-71,2023-03-05,08:22:23,5,Clara,Hortifruti,Frutas,Pitanga,16.99,19.99,6,119.94,,Pix
140.200.836-60,2023-03-01,18:00:01,12,Carla,Padaria,Bolos,Bolo de Cenoura,16.0,21.6,3,64.8,,Cartão_Crédito
277.833.296-98,2023-03-20,19:51:43,9,Márcia,Moda e Vestuário,Masculino,Blazer Casual,49.99,74.99,6,449.94,,Cartão_Débito
610.831.392-96,2023-03-15,13:27:21,10,Laura,Hortifruti,Frutas,Caju,5.49,6.99,8,55.92,,Pix
886.451.284-97,2023-03-19,11:06:10,19,Mariana,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,6,299.94,,Cartão_Crédito
425.200.756-65,2023-03-24,09:25:17,15,Alice,Carnes,Suína,Costelinha de Porco,34.99,49.99,7,349.93,,Pix
589.366.623-62,2023-03-19,15:50:50,10,Juliana,Bebidas,Alcoólicas,Cerveja,5.9,7.67,3,23.01,,Cartão_Débito
944.584.278-31,2023-03-22,20:36:54,10,Gabriela,Bebidas,Não Alcoólicas,Suco de Laranja,6.2,8.06,2,16.12,,Dinheiro
809.738.464-13,2023-03-11,08:47:55,12,Clara,Higiene,Shampoos,Shampoo,12.9,18.06,10,180.6,,Cartão_Débito
556.338.179-34,2023-03-27,08:37:26,16,Juliana,Móveis,Prateleiras,Prateleira de Parede,19.99,29.99,8,239.92,,Cartão_Débito
447.468.962-21,2023-03-04,20:06:25,17,Renata,Moda e Vestuário,Feminino,Regata Básica,9.99,14.99,9,134.91,,Cartão_Crédito
912.266.878-35,2023-03-06,12:44:48,7,Isabela,Hortifruti,Frutas,Tangerina,2.49,3.49,5,17.45,,Cartão_Crédito
408.249.532-59,2023-03-20,12:35:30,9,Beatriz,Carnes,Ovinos,Pernil de Cordeiro,59.99,74.99,1,74.99,,Dinheiro
748.314.766-65,2023-03-31,20:19:59,16,Ana,Hortifruti,Frutas,Pêssego,4.0,5.2,6,31.2,Fraude,Cartão_Crédito
633.869.941-62,2023-03-04,10:46:38,20,Mariana,Moda e Vestuário,Feminino,Vestido Tubinho,34.99,49.99,9,449.91,,Cartão_Débito
477.981.869-67,2023-03-18,11:51:41,18,Mariana,Carnes,Aves,Peito de Pato,49.99,64.99,8,519.92,,Pix
189.810.881-64,2023-03-07,10:20:33,6,Mariana,Hortifruti,Frutas,Laranja,2.0,2.6,8,20.8,,Pix
501.263.310-51,2023-03-20,16:53:22,8,Tatiana,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,7,38.43,,Cartão_Crédito
906.449.183-27,2023-03-19,09:16:41,3,Daniela,Decoração,Pratos Decorativos,Prato Decorativo,14.99,19.99,3,59.97,,Dinheiro
876.647.287-36,2023-03-03,19:02:05,16,Márcia,Carnes,Suína,Barriga de Porco,21.99,29.99,1,29.99,,Cartão_Crédito
217.810.415-99,2023-03-21,19:59:27,11,Beatriz,Carnes,Bovina,Cupim,39.99,54.99,5,274.95,,Cartão_Crédito
524.146.448-24,2023-03-17,13:37:28,20,Isabela,Esportes,Pranchas,Prancha de Surf,249.99,299.99,6,1799.94,,Pix
884.307.817-10,2023-03-22,08:39:29,18,Tatiana,Moda e Vestuário,Masculino,Calça Jogger,26.99,39.99,3,119.97,,Cartão_Crédito
565.181.120-14,2023-03-09,13:43:33,13,Patrícia,Decoração,Vasos,Vaso de Plantas,14.99,19.99,4,79.96,,Dinheiro
623.595.942-82,2023-03-08,15:45:05,17,Daniela,Hortifruti,Frutas,Banana Nanica,1.99,2.99,6,17.94,,Pix
533.652.777-64,2023-03-17,18:36:02,1,Beatriz,Hortifruti,Legumes,Cebola,2.29,2.98,9,26.82,,Cartão_Crédito
559.295.426-27,2023-03-23,11:35:12,1,Olivia,Moda e Vestuário,Masculino,Camiseta Manga Longa,16.99,24.99,2,49.98,,Pix
763.902.431-44,2023-03-02,12:09:08,12,Juliana,Carnes,Suínos,Lombo Suíno,22.7,32.91,2,65.82,,Pix
876.647.287-36,2023-03-08,18:45:07,15,Mariana,Hortifruti,Frutas,Limão Siciliano,4.49,5.49,3,16.47,,Dinheiro
432.677.619-49,2023-03-27,17:46:17,15,Tatiana,Lazer,Piscinas,Piscina Inflável,79.99,99.99,2,199.98,,Dinheiro
338.468.736-13,2023-03-06,08:20:53,13,Alice,Padaria,Pães,Pão Integral,4.5,6.08,7,42.56,,Dinheiro
750.986.958-71,2023-03-27,11:30:14,1,Patrícia,Moda e Vestuário,Masculino,Jaqueta de Couro,89.99,129.99,3,389.97,,Cartão_Débito
244.114.764-24,2023-03-11,21:22:03,4,Patrícia,Padaria,Bolos,Bolo de Chocolate,18.0,24.3,3,72.9,,Cartão_Débito
431.456.397-35,2023-03-20,15:45:36,11,Ana,Esportes,Pranchas,Prancha de Surf,249.99,299.99,7,2099.93,,Cartão_Crédito
551.942.716-62,2023-03-23,20:50:02,10,Daniela,Hortifruti,Frutas,Caqui,8.99,10.99,7,76.93,,Cartão_Débito
121.353.403-81,2023-03-19,14:14:54,6,Renata,Hortifruti,Frutas,Limão Taiti,1.99,2.99,6,17.94,,Cartão_Crédito
410.881.822-74,2023-03-13,10:18:34,8,Patrícia,Padaria,Bolos,Bolo de Chocolate,18.0,24.3,1,24.3,,Pix
124.533.484-78,2023-03-25,20:53:36,19,Renata,Tecnologia,Acessórios,Cabo HDMI,7.99,9.99,4,39.96,,Cartão_Débito
848.853.151-86,2023-03-31,18:50:39,16,Tatiana,Móveis,Guarda-roupas,Guarda-roupa,299.99,399.99,3,1199.97,,Cartão_Crédito
615.689.608-94,2023-03-05,21:35:37,17,Juliana,Hortifruti,Frutas,Mamão Formosa,3.99,5.49,6,32.94,Erro no preço,Cartão_Crédito
462.788.220-76,2023-03-26,21:21:01,3,Clara,Hortifruti,Frutas,Maçã,4.99,6.49,5,32.45,,Pix
202.560.436-93,2023-03-08,16:56:57,20,Natália,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,99.99,129.99,8,1039.92,,Cartão_Débito
724.603.655-99,2023-03-15,14:29:53,20,Renata,Limpeza,Sabão em Pó,Amaciante de Roupas,9.7,14.55,6,87.3,,Pix
859.260.884-12,2023-03-12,12:55:38,19,Gabriela,Bebidas,Águas,Água Mineral,1.5,1.95,4,7.8,,Cartão_Crédito
842.257.739-15,2023-03-28,17:52:28,17,Gabriela,Celulares,Smartphones,Smartphone,1799.99,2249.99,4,8999.96,,Cartão_Débito
818.977.648-27,2023-03-24,14:42:37,16,Mariana,Limpeza,Desinfetantes,Água Sanitária,3.5,5.25,8,42.0,,Dinheiro
537.550.128-76,2023-03-05,20:23:29,17,Renata,Hortifruti,Frutas,Melão,6.49,7.99,8,63.92,Estoque indisponível,Dinheiro
485.726.519-19,2023-03-01,17:27:11,15,Daniela,Carnes,Bovina,Músculo,24.99,34.99,6,209.94,,Dinheiro
906.449.183-27,2023-03-20,13:27:32,12,Sabrina,Moda e Vestuário,Masculino,Bermuda Jeans,19.99,29.99,10,299.9,,Cartão_Débito
404.570.301-40,2023-03-19,16:34:25,10,Tatiana,Higiene,Sabonetes,Gel de Banho,4.2,5.88,7,41.16,,Cartão_Crédito
817.504.638-69,2023-03-09,19:13:47,5,Olivia,Móveis,Sofás,Sofá de Couro,499.99,599.99,4,2399.96,,Cartão_Débito
715.521.597-73,2023-03-04,09:21:50,12,Tatiana,Carnes,Bovina,Picanha Argentina,59.99,79.99,8,639.92,,Cartão_Crédito
386.440.235-83,2023-03-21,18:19:50,2,Renata,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,2199.99,2639.99,10,26399.9,Desconto recusado,Cartão_Crédito
160.346.589-42,2023-03-14,19:55:37,17,Ana,Móveis,Camas,Cama de Casal,399.99,499.99,1,499.99,Problemas de entrega,Cartão_Crédito
641.519.225-56,2023-03-15,09:11:06,11,Fernanda,Iluminação,Lustres,Lustre,119.99,149.99,8,1199.92,,Dinheiro
441.999.978-21,2023-03-18,20:53:26,10,Alice,Hortifruti,Frutas,Pêssego,5.49,6.99,8,55.92,,Cartão_Crédito
462.788.220-76,2023-03-08,11:42:39,9,Fernanda,Hortifruti,Legumes,Cenoura,1.79,2.33,5,11.65,,Cartão_Débito
204.561.398-83,2023-03-25,17:37:43,11,Ana,Hortifruti,Frutas,Mirtilo,19.99,22.99,10,229.9,,Cartão_Débito
792.300.265-20,2023-03-25,09:28:32,14,Márcia,Carnes,Aves,Peito de Codorna,29.99,39.99,2,79.98,,Pix
856.602.171-56,2023-03-24,21:13:38,17,Natália,Hortifruti,Frutas,Caqui,8.99,10.99,5,54.95,,Pix
386.633.320-37,2023-03-11,21:42:03,3,Ana,Eletroeletrônicos,Computadores,Notebook,3499.99,4199.99,8,33599.92,,Cartão_Débito
791.310.783-78,2023-03-30,10:12:43,14,Mariana,Padaria,Bolos,Bolo de Chocolate,18.0,24.3,10,243.0,,Cartão_Crédito
457.460.108-52,2023-03-08,15:53:34,19,Clara,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,9,719.91,,Cartão_Crédito
390.614.543-32,2023-03-09,21:24:02,8,Beatriz,Moda e Vestuário,Feminino,Calça Jeans Skinny,29.99,49.99,3,149.97,,Cartão_Crédito
557.764.965-67,2023-03-10,19:21:32,7,Fernanda,Moda e Vestuário,Feminino,Blusa Ciganinha,22.99,34.99,6,209.94,,Cartão_Débito
650.626.591-56,2023-03-22,08:36:11,20,Ana,Moda e Vestuário,Feminino,Vestido Floral,39.99,59.99,9,539.91,,Cartão_Débito
105.284.819-95,2023-03-28,16:05:05,12,Ana,Hortifruti,Frutas,Abacate,7.0,9.1,5,45.5,,Pix
528.462.393-52,2023-03-11,17:57:59,15,Isabela,Moda e Vestuário,Feminino,Vestido Blusê,32.99,49.99,7,349.93,,Dinheiro
501.279.166-67,2023-03-24,20:37:44,9,Mariana,Eletrodomésticos,Aspiradores,Aspirador de Pó,149.99,199.99,9,1799.91,,Dinheiro
110.864.714-93,2023-03-30,11:33:43,6,Clara,Carnes,Bovina,Mocotó,21.99,29.99,6,179.94,,Pix
745.196.249-44,2023-03-14,16:11:45,11,Mariana,Carnes,Suína,Linguiça Toscana,24.99,34.99,5,174.95,,Cartão_Crédito
230.283.898-79,2023-03-07,15:50:41,6,Carla,Carnes,Aves,Peito de Pato,49.99,64.99,3,194.97,,Pix
763.123.599-88,2023-03-10,17:46:30,18,Tatiana,Lazer,Cadeiras de Praia,Cadeira de Praia,19.99,29.99,8,239.92,,Dinheiro
796.818.784-99,2023-03-08,15:17:59,16,Alice,Carnes,Aves,Coxa de Peru,29.99,39.99,10,399.9,,Cartão_Débito
180.858.783-69,2023-03-01,17:37:27,8,Helena,Eletrodomésticos,Ventiladores,Ventilador de Mesa,49.99,69.99,8,559.92,,Cartão_Crédito
922.787.420-82,2023-03-07,17:19:37,12,Natália,Hortifruti,Legumes,Cenoura,1.79,2.33,2,4.66,,Cartão_Crédito
237.514.612-73,2023-03-04,18:43:29,12,Laura,Laticínios,Leites,Leite,2.5,3.38,9,30.42,,Dinheiro
265.347.252-78,2023-03-27,11:29:50,1,Helena,Carnes,Suína,Bacon Fatiado,24.99,34.99,7,244.93,,Pix
575.282.532-34,2023-03-26,14:34:27,3,Tatiana,Hortifruti,Legumes,Cenoura,1.79,2.33,10,23.3,,Cartão_Débito
350.696.573-90,2023-03-20,09:52:53,9,Daniela,Carnes,Aves,Peito de Frango,15.5,22.47,1,22.47,,Cartão_Débito
224.854.671-83,2023-03-20,10:41:59,3,Ana,Hortifruti,Frutas,Cereja Chilena,44.99,49.99,1,49.99,,Dinheiro
635.737.411-78,2023-03-24,11:20:33,17,Fernanda,Higiene,Shampoos,Shampoo,12.9,18.06,9,162.54,,Dinheiro
169.473.640-93,2023-03-22,17:45:12,2,Laura,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,2199.99,2639.99,7,18479.93,,Pix
360.243.365-44,2023-03-21,10:18:31,19,Laura,Moda e Vestuário,Feminino,Vestido de Festa,69.99,99.99,4,399.96,,Dinheiro
553.725.577-24,2023-03-18,16:30:34,11,Gabriela,Móveis,Puffs,Puff,29.99,39.99,7,279.93,,Cartão_Débito
688.472.585-36,2023-03-21,21:00:32,19,Renata,Carnes,Aves,Asa de Frango,13.99,19.99,6,119.94,,Pix
765.290.659-31,2023-03-14,20:59:38,4,Helena,Esportes,Tacos,Taco de Baseball,19.99,29.99,1,29.99,,Dinheiro
136.129.821-58,2023-03-04,10:00:02,2,Helena,Limpeza,Detergentes,Lava-louças,4.8,7.2,10,72.0,,Dinheiro
353.744.628-80,2023-03-27,09:44:30,6,Mariana,Bebidas,Alcoólicas,Cerveja,5.9,7.67,6,46.02,Problemas técnicos,Pix
750.986.958-71,2023-03-05,17:34:18,9,Alice,Padaria,Pães,Pão Integral,4.5,6.08,4,24.32,,Cartão_Débito
162.734.721-94,2023-03-28,16:22:39,4,Juliana,Hortifruti,Frutas,Cereja Espanhola,39.99,44.99,3,134.97,,Pix
116.420.943-43,2023-03-28,15:03:41,3,Laura,Carnes,Bovina,Picanha,49.99,69.99,8,559.92,,Dinheiro
100.144.576-17,2023-03-17,16:03:13,12,Alice,Tecnologia,Redes,Roteador Wi-Fi,59.99,79.99,3,239.97,,Dinheiro
550.611.239-46,2023-03-23,14:51:57,20,Mariana,Hortifruti,Frutas,Limão Cravo,5.49,6.99,7,48.93,,Cartão_Débito
255.442.755-68,2023-03-29,12:49:37,18,Fernanda,Carnes,Bovina,Músculo,24.99,34.99,5,174.95,,Pix
538.931.435-46,2023-03-04,14:52:13,9,Ana,Eletrodomésticos,Micro-ondas,Micro-ondas,149.99,199.99,9,1799.91,,Cartão_Crédito
146.986.336-20,2023-03-11,15:07:41,2,Laura,Moda e Vestuário,Masculino,Calça Chino,32.99,49.99,1,49.99,,Dinheiro
740.719.220-54,2023-03-07,13:25:16,1,Beatriz,Carnes,Aves,Pato Inteiro,74.99,89.99,4,359.96,,Cartão_Débito
171.801.559-19,2023-03-26,10:28:34,16,Gabriela,Hortifruti,Frutas,Mamão,5.5,7.15,1,7.15,,Cartão_Débito
758.794.479-22,2023-03-05,14:49:59,7,Gabriela,Lazer,Piscinas,Piscina Inflável,79.99,99.99,7,699.93,,Pix
328.128.598-33,2023-03-29,19:16:06,17,Márcia,Hortifruti,Frutas,Cereja Americana,49.99,54.99,7,384.93,,Cartão_Débito
262.467.786-99,2023-03-03,19:53:40,3,Ana,Carnes,Bovina,Picanha Argentina,59.99,79.99,7,559.93,,Pix
472.363.374-40,2023-03-01,13:58:27,16,Carla,Hortifruti,Frutas,Manga Tommy,4.99,6.49,8,51.92,,Cartão_Crédito
292.663.877-75,2023-03-08,19:05:10,16,Beatriz,Carnes,Ovinos,Contrafilé de Cordeiro,54.99,69.99,9,629.91,,Cartão_Débito
398.744.202-80,2023-03-07,17:28:51,11,Fernanda,Hortifruti,Frutas,Limão Taiti,1.99,2.99,10,29.9,,Dinheiro
405.486.542-66,2023-03-24,14:48:40,11,Olivia,Móveis,Cadeiras,Cadeira de Escritório,119.99,149.99,10,1499.9,,Cartão_Crédito
101.921.615-63,2023-03-10,21:04:26,8,Sabrina,Hortifruti,Frutas,Mamão,5.5,7.15,2,14.3,,Cartão_Débito
628.574.651-35,2023-03-16,11:26:11,6,Beatriz,Hortifruti,Frutas,Pera,3.29,4.49,9,40.41,,Dinheiro
132.378.472-66,2023-03-01,11:01:02,18,Gabriela,Carnes,Aves,Coxa de Peru,29.99,39.99,5,199.95,Problemas técnicos,Dinheiro
425.937.760-51,2023-03-16,10:22:20,9,Tatiana,Hortifruti,Frutas,Lichia,9.99,12.49,2,24.98,,Cartão_Crédito
486.530.956-36,2023-03-14,14:28:28,3,Márcia,Padaria,Biscoitos,Rosquinhas,3.9,5.27,7,36.89,,Pix
659.621.269-77,2023-03-31,10:32:52,12,Natália,Limpeza,Detergentes,Lava-louças,4.8,7.2,9,64.8,,Dinheiro
167.805.420-73,2023-03-10,17:56:06,13,Daniela,Limpeza,Utensílios de Limpeza,Vassoura,12.0,18.0,8,144.0,,Cartão_Crédito
647.820.430-41,2023-03-16,19:22:38,8,Patrícia,Hortifruti,Frutas,Figo,11.99,14.99,8,119.92,,Pix
231.452.728-57,2023-03-08,15:50:26,8,Beatriz,Celulares,Smartphones,Smartphone,1799.99,2249.99,1,2249.99,,Pix
751.766.955-80,2023-03-16,20:28:15,12,Olivia,Hortifruti,Frutas,Pera,3.29,4.49,3,13.47,,Pix
712.384.856-13,2023-03-14,10:11:28,11,Beatriz,Hortifruti,Frutas,Limão Siciliano,4.49,5.49,1,5.49,,Cartão_Crédito
